metricName,metricValue,timestamp,step,epoch,runContext,offset
Timing: Backward,0.9652280807495117,1784716170519,0,,,-593126387911860383
Timing: Backward,0.547921895980835,1784716299283,1,,,-7742274552061532902
Timing: Backward,0.5653202533721924,1784716416314,2,,,-6473347353822284521
Timing: Backward,0.5697813034057617,1784716542612,3,,,-3420262661666661824
Timing: Backward,0.5514419078826904,1784716660778,4,,,-1965366550895236216
Timing: Backward,1.3347115516662598,1784716783386,5,,,-868658469558974840
Timing: Backward,1.3064587116241455,1784716917628,6,,,-8610541856215512561
Timing: Backward,0.5654025077819824,1784717039413,7,,,-228964214147008712
Timing: Backward,0.5624616146087646,1784717157433,8,,,-8990402092273795279
Timing: Backward,0.5599730014801025,1784717285971,9,,,-3287891620970847596
Timing: Backward,1.3280539512634277,1784717410741,10,,,-2231324435777550209
Timing: Backward,1.3209772109985352,1784717546719,11,,,-3234581456587739323
Timing: Backward,0.5680780410766602,1784717673547,12,,,-7761873251577614989
Timing: Backward,0.5293385982513428,1784717799728,13,,,-2090658786802965453
Timing: Backward,0.5781309604644775,1784717930034,14,,,-8567947892329808196
Timing: Backward,0.5642354488372803,1784718068512,15,,,-4956716835398000815
Timing: Backward,0.5517826080322266,1784718230587,16,,,-7129300592854230020
Timing: Backward,1.3182408809661865,1784718468775,17,,,-7998991406883089859
Timing: Backward,1.383476972579956,1784718615334,18,,,-4669373725602090364
Timing: Backward,0.5633785724639893,1784718774277,19,,,-1029405032101327982
Timing: Backward,0.5378890037536621,1784718948064,20,,,-5953518816852387953
Timing: Backward,0.5712532997131348,1784719146718,21,,,-3408768494547752628
Timing: Backward,0.5609829425811768,1784719341594,22,,,-6627694714178374097
Timing: Backward,1.3627405166625977,1784719535883,23,,,-7950635294795324867
Timing: Backward,0.5698544979095459,1784719739449,24,,,-837438890567829640
Timing: Backward,0.5639457702636719,1784719938119,25,,,-3138166662399697086
Timing: Backward,0.5685057640075684,1784720160004,26,,,-6919219196527119476
Timing: Backward,0.5360682010650635,1784720360656,27,,,-8859592029403567478
Timing: Backward,0.5554940700531006,1784720563429,28,,,-3525713556465241142
Timing: Backward,0.5564093589782715,1784720764286,29,,,-3763988063435043021
Timing: Backward,1.3858397006988525,1784720959409,30,,,-8381272661813389832
Timing: Backward,1.3666863441467285,1784721176579,31,,,-3463600278217645759
Timing: Backward,0.5302326679229736,1784721374213,32,,,-7440844295838200963
Timing: Backward,0.5773508548736572,1784721579680,33,,,-1086036874463846865
Timing: Backward,0.5453119277954102,1784721779448,34,,,-8660647558465373
Timing: Backward,1.3543281555175781,1784721969943,35,,,-7086960204729097095
Timing: Backward,1.329071044921875,1784722187205,36,,,-2295731199808772739
Timing: Backward,1.3343770503997803,1784722375015,37,,,-6842175527223044210
Timing: Backward,0.569894552230835,1784722567819,38,,,-9095654046148026740
Timing: Backward,0.5669231414794922,1784722754709,39,,,-1141806996888210419
Timing: Backward,0.5796458721160889,1784722956315,40,,,-6104567376449147880
Timing: Backward,0.578571081161499,1784723162106,41,,,-8820346067956483749
Timing: Backward,0.5749874114990234,1784723355962,42,,,-8097729605597147889
Timing: Backward,1.3517200946807861,1784723551153,43,,,-1445840036534533244
Timing: Backward,0.5811054706573486,1784723740285,44,,,-747795590974419439
Timing: Backward,0.5709958076477051,1784723931274,45,,,-4903415318933248845
Timing: Backward,0.5692212581634521,1784724137036,46,,,-7066483215632346149
Timing: Backward,0.5298111438751221,1784724317911,47,,,-3704102341392976242
Timing: Backward,0.5456578731536865,1784724507021,48,,,-7035254205514897877
Timing: Backward,1.3609139919281006,1784724702511,49,,,-157573517759700479
Timing: Backward,0.5282049179077148,1784724891677,50,,,-620297403065775949
Timing: Backward,0.5677132606506348,1784725096495,51,,,-5438122095981412624
Timing: Backward,0.5762679576873779,1784725285700,52,,,-5813961540638271680
Timing: Backward,0.5766730308532715,1784725472601,53,,,-1840853429992609368
Timing: Backward,0.5690205097198486,1784725667480,54,,,-3773280926612119998
Timing: Backward,0.5811495780944824,1784725864346,55,,,-439174327203795596
Timing: Backward,0.5682179927825928,1784726073609,56,,,-839715329541212486
Timing: Backward,0.5530741214752197,1784726260010,57,,,-3972366124012952428
Timing: Backward,0.5329036712646484,1784726454449,58,,,-7318155248005389989
Timing: Backward,0.562748908996582,1784726643121,59,,,-3735329666990143320
Timing: Backward,1.3494598865509033,1784726835176,60,,,-3432171713554541306
Timing: Backward,1.3981988430023193,1784727040820,61,,,-7121641251235468451
Timing: Backward,0.528752326965332,1784727244289,62,,,-1540535586407964326
Timing: Backward,0.5636723041534424,1784727438454,63,,,-6666739874478949531
Timing: Backward,0.5304446220397949,1784727640919,64,,,-695966973342366268
Timing: Backward,0.5533349514007568,1784727837957,65,,,-7640415351753854930
Timing: Backward,0.5624432563781738,1784728062766,66,,,-620634778764027964
Timing: Backward,1.333808183670044,1784728268370,67,,,-3762992158137867840
Timing: Backward,0.5649573802947998,1784728469787,68,,,-3831408400373632511
Timing: Backward,0.5302548408508301,1784728682164,69,,,-3377980385875312914
Timing: Backward,0.5830552577972412,1784728892889,70,,,-1811642162120065648
Timing: Backward,0.5743789672851562,1784729123867,71,,,-2902134516450043846
Timing: Backward,0.5611836910247803,1784729338450,72,,,-3437699064848335929
Timing: Backward,1.446516513824463,1784729547792,73,,,-4641071808320368341
Timing: Backward,0.5163795948028564,1784729765640,74,,,-7120377983556968420
Timing: Backward,0.5482211112976074,1784729976659,75,,,-7309329323784745539
Timing: Backward,0.5655391216278076,1784730207716,76,,,-8821372610937849320
Timing: Backward,0.5864889621734619,1784730410176,77,,,-4209123172092628325
Timing: Backward,0.5627033710479736,1784730629428,78,,,-4208716273971300374
Timing: Backward,1.3630115985870361,1784730848641,79,,,-7273397923715854664
Timing: Backward,0.5480337142944336,1784731060975,80,,,-1641829602500805315
Timing: Backward,0.5674338340759277,1784731294466,81,,,-2078069187603501616
