method,run_id,seed,epoch,candidate_evaluations,batch_size,n_cpus,epoch_best_loss,epoch_median_loss,saved_best_loss,success,stop_reason,elapsed_seconds
rl4crn_rne_oscillator_trace,seed016,16,1,100,100,16,124.5845818658978,129.04814219637657,124.5845818658978,False,max_epochs,7.140442371368408
rl4crn_rne_oscillator_trace,seed016,16,2,200,100,16,124.1328213334412,130.24999569216422,124.1328213334412,False,max_epochs,9.974356651306152
rl4crn_rne_oscillator_trace,seed016,16,3,300,100,16,125.06705376799238,129.81304169459258,124.1328213334412,False,max_epochs,13.288948059082031
rl4crn_rne_oscillator_trace,seed016,16,4,400,100,16,124.6221024636638,130.28281649092082,124.1328213334412,False,max_epochs,15.57419753074646
rl4crn_rne_oscillator_trace,seed016,16,5,500,100,16,123.65737456983135,129.71942039892002,123.65737456983135,False,max_epochs,16.9783353805542
rl4crn_rne_oscillator_trace,seed016,16,6,600,100,16,124.67371380051064,129.9250294209954,123.65737456983135,False,max_epochs,18.315235137939453
rl4crn_rne_oscillator_trace,seed016,16,7,700,100,16,123.60511758316875,129.78383259614796,123.60511758316875,False,max_epochs,19.476654529571533
rl4crn_rne_oscillator_trace,seed016,16,8,800,100,16,123.42775586864417,130.463615948437,123.42775586864417,False,max_epochs,20.791738033294678
rl4crn_rne_oscillator_trace,seed016,16,9,900,100,16,124.08829083679677,130.3075799876939,123.42775586864417,False,max_epochs,21.980877161026
rl4crn_rne_oscillator_trace,seed016,16,10,1000,100,16,123.15698861951212,129.53199130371792,123.15698861951212,False,max_epochs,23.314667463302612
rl4crn_rne_oscillator_trace,seed016,16,11,1100,100,16,123.13861505294514,130.61850519545408,123.13861505294514,False,max_epochs,24.48409414291382
rl4crn_rne_oscillator_trace,seed016,16,12,1200,100,16,122.89050600779183,130.21989037940293,122.89050600779183,False,max_epochs,25.817500114440918
rl4crn_rne_oscillator_trace,seed016,16,13,1300,100,16,123.72213282876915,131.60706180999188,122.89050600779183,False,max_epochs,27.108742713928223
rl4crn_rne_oscillator_trace,seed016,16,14,1400,100,16,122.8098836265293,130.4961891133978,122.8098836265293,False,max_epochs,28.256040811538696
rl4crn_rne_oscillator_trace,seed016,16,15,1500,100,16,124.40308024540265,132.19420667836448,122.8098836265293,False,max_epochs,29.681747436523438
rl4crn_rne_oscillator_trace,seed016,16,16,1600,100,16,123.65901178971924,130.940383546318,122.8098836265293,False,max_epochs,31.137829065322876
rl4crn_rne_oscillator_trace,seed016,16,17,1700,100,16,122.00646104618889,131.40149174933214,122.00646104618889,False,max_epochs,32.324703216552734
rl4crn_rne_oscillator_trace,seed016,16,18,1800,100,16,121.7078849616849,128.18227714940633,121.7078849616849,False,max_epochs,33.79268503189087
rl4crn_rne_oscillator_trace,seed016,16,19,1900,100,16,122.16026158162589,128.89101071077545,121.7078849616849,False,max_epochs,35.075873374938965
rl4crn_rne_oscillator_trace,seed016,16,20,2000,100,16,121.31516775148118,127.21825232869728,121.31516775148118,False,max_epochs,36.52183151245117
rl4crn_rne_oscillator_trace,seed016,16,21,2100,100,16,122.09147434823116,127.91336769720593,121.31516775148118,False,max_epochs,37.73500180244446
rl4crn_rne_oscillator_trace,seed016,16,22,2200,100,16,121.3273254119672,126.48547098925883,121.31516775148118,False,max_epochs,39.35203814506531
rl4crn_rne_oscillator_trace,seed016,16,23,2300,100,16,121.30585991314112,126.59184355246126,121.30585991314112,False,max_epochs,41.02864670753479
rl4crn_rne_oscillator_trace,seed016,16,24,2400,100,16,122.0011764057833,127.08145056072898,121.30585991314112,False,max_epochs,42.65784215927124
rl4crn_rne_oscillator_trace,seed016,16,25,2500,100,16,121.87499945604824,126.07737383173426,121.30585991314112,False,max_epochs,44.31610107421875
rl4crn_rne_oscillator_trace,seed016,16,26,2600,100,16,121.26914129128087,129.83885025985904,121.26914129128087,False,max_epochs,45.60208487510681
rl4crn_rne_oscillator_trace,seed016,16,27,2700,100,16,122.32127320958672,127.26354866415073,121.26914129128087,False,max_epochs,46.92690372467041
rl4crn_rne_oscillator_trace,seed016,16,28,2800,100,16,121.60374710009391,129.35903845433762,121.26914129128087,False,max_epochs,48.3449923992157
rl4crn_rne_oscillator_trace,seed016,16,29,2900,100,16,121.38782599629207,125.76229049010327,121.26914129128087,False,max_epochs,49.761266469955444
rl4crn_rne_oscillator_trace,seed016,16,30,3000,100,16,121.88511347400377,126.9562084087579,121.26914129128087,False,max_epochs,50.937002420425415
rl4crn_rne_oscillator_trace,seed016,16,31,3100,100,16,121.80868269594782,129.40010929425551,121.26914129128087,False,max_epochs,52.39917993545532
rl4crn_rne_oscillator_trace,seed016,16,32,3200,100,16,121.20572984248132,129.44621304048448,121.20572984248132,False,max_epochs,53.60629963874817
rl4crn_rne_oscillator_trace,seed016,16,33,3300,100,16,121.28610957001789,127.57179191907602,121.20572984248132,False,max_epochs,55.011759996414185
rl4crn_rne_oscillator_trace,seed016,16,34,3400,100,16,121.6581128690006,130.96265438475183,121.20572984248132,False,max_epochs,56.23729419708252
rl4crn_rne_oscillator_trace,seed016,16,35,3500,100,16,121.2862276616535,128.71470330766317,121.20572984248132,False,max_epochs,57.613502979278564
rl4crn_rne_oscillator_trace,seed016,16,36,3600,100,16,121.23176947926348,128.90085974973545,121.20572984248132,False,max_epochs,58.8731632232666
rl4crn_rne_oscillator_trace,seed016,16,37,3700,100,16,120.60072960734763,127.74119545729579,120.60072960734763,False,max_epochs,60.21223974227905
rl4crn_rne_oscillator_trace,seed016,16,38,3800,100,16,121.1310043936423,126.85633701958801,120.60072960734763,False,max_epochs,61.52342343330383
rl4crn_rne_oscillator_trace,seed016,16,39,3900,100,16,121.29041743060954,128.10995647504473,120.60072960734763,False,max_epochs,62.813878297805786
