method,run_id,seed,epoch,candidate_evaluations,batch_size,n_cpus,epoch_best_loss,epoch_median_loss,saved_best_loss,success,stop_reason,elapsed_seconds
rl4crn_rne_oscillator_trace_risk09_lr1e4_entropy001_s4_c03,seed078,78,1,100,100,16,124.43628475685335,129.423413878835,124.43628475685335,False,max_epochs,4.672743082046509
rl4crn_rne_oscillator_trace_risk09_lr1e4_entropy001_s4_c03,seed078,78,2,200,100,16,123.77480065676278,129.19361299660892,123.77480065676278,False,max_epochs,5.813985347747803
rl4crn_rne_oscillator_trace_risk09_lr1e4_entropy001_s4_c03,seed078,78,3,300,100,16,124.50209137028111,129.8064069770121,123.77480065676278,False,max_epochs,7.096622705459595
rl4crn_rne_oscillator_trace_risk09_lr1e4_entropy001_s4_c03,seed078,78,4,400,100,16,123.40314593159788,128.4091827290437,123.40314593159788,False,max_epochs,8.357787609100342
rl4crn_rne_oscillator_trace_risk09_lr1e4_entropy001_s4_c03,seed078,78,5,500,100,16,124.84888529736614,129.20183047996883,123.40314593159788,False,max_epochs,9.479929685592651
rl4crn_rne_oscillator_trace_risk09_lr1e4_entropy001_s4_c03,seed078,78,6,600,100,16,124.31563284211218,128.02811891351735,123.40314593159788,False,max_epochs,10.76833987236023
rl4crn_rne_oscillator_trace_risk09_lr1e4_entropy001_s4_c03,seed078,78,7,700,100,16,124.54396207898313,128.66411863131822,123.40314593159788,False,max_epochs,11.934962749481201
rl4crn_rne_oscillator_trace_risk09_lr1e4_entropy001_s4_c03,seed078,78,8,800,100,16,124.6500174375732,128.06263203230486,123.40314593159788,False,max_epochs,13.357560157775879
rl4crn_rne_oscillator_trace_risk09_lr1e4_entropy001_s4_c03,seed078,78,9,900,100,16,124.55897439765015,128.40698239346344,123.40314593159788,False,max_epochs,14.56985092163086
rl4crn_rne_oscillator_trace_risk09_lr1e4_entropy001_s4_c03,seed078,78,10,1000,100,16,124.96621020187433,128.8220533976537,123.40314593159788,False,max_epochs,15.930920362472534
rl4crn_rne_oscillator_trace_risk09_lr1e4_entropy001_s4_c03,seed078,78,11,1100,100,16,123.78514247768834,128.1833779434807,123.40314593159788,False,max_epochs,17.124865293502808
rl4crn_rne_oscillator_trace_risk09_lr1e4_entropy001_s4_c03,seed078,78,12,1200,100,16,124.84740434132043,128.197015222919,123.40314593159788,False,max_epochs,18.429944276809692
rl4crn_rne_oscillator_trace_risk09_lr1e4_entropy001_s4_c03,seed078,78,13,1300,100,16,122.75799759151306,128.88419351249559,122.75799759151306,False,max_epochs,19.539275884628296
rl4crn_rne_oscillator_trace_risk09_lr1e4_entropy001_s4_c03,seed078,78,14,1400,100,16,121.98485224982107,128.26100787120996,121.98485224982107,False,max_epochs,20.75145387649536
rl4crn_rne_oscillator_trace_risk09_lr1e4_entropy001_s4_c03,seed078,78,15,1500,100,16,121.93091547451192,129.1019717485459,121.93091547451192,False,max_epochs,22.017982721328735
rl4crn_rne_oscillator_trace_risk09_lr1e4_entropy001_s4_c03,seed078,78,16,1600,100,16,123.47861457130249,128.4099290975682,121.93091547451192,False,max_epochs,23.331918716430664
rl4crn_rne_oscillator_trace_risk09_lr1e4_entropy001_s4_c03,seed078,78,17,1700,100,16,122.73536256823171,128.20029508494798,121.93091547451192,False,max_epochs,24.51126480102539
rl4crn_rne_oscillator_trace_risk09_lr1e4_entropy001_s4_c03,seed078,78,18,1800,100,16,123.69105911392393,127.35239658660512,121.93091547451192,False,max_epochs,25.90191626548767
rl4crn_rne_oscillator_trace_risk09_lr1e4_entropy001_s4_c03,seed078,78,19,1900,100,16,123.29815469352707,128.1873204745315,121.93091547451192,False,max_epochs,27.055112838745117
rl4crn_rne_oscillator_trace_risk09_lr1e4_entropy001_s4_c03,seed078,78,20,2000,100,16,122.16769983549638,126.60066697639108,121.93091547451192,False,max_epochs,28.405508995056152
rl4crn_rne_oscillator_trace_risk09_lr1e4_entropy001_s4_c03,seed078,78,21,2100,100,16,122.72304964924098,126.98645270169285,121.93091547451192,False,max_epochs,29.65016198158264
rl4crn_rne_oscillator_trace_risk09_lr1e4_entropy001_s4_c03,seed078,78,22,2200,100,16,123.132972285984,129.58220430471283,121.93091547451192,False,max_epochs,31.047799348831177
rl4crn_rne_oscillator_trace_risk09_lr1e4_entropy001_s4_c03,seed078,78,23,2300,100,16,123.06960425829392,127.62791644937207,121.93091547451192,False,max_epochs,32.30868983268738
rl4crn_rne_oscillator_trace_risk09_lr1e4_entropy001_s4_c03,seed078,78,24,2400,100,16,122.92097452015281,127.0960840343435,121.93091547451192,False,max_epochs,33.63899540901184
rl4crn_rne_oscillator_trace_risk09_lr1e4_entropy001_s4_c03,seed078,78,25,2500,100,16,122.36081644932656,128.1491213380939,121.93091547451192,False,max_epochs,34.7891902923584
rl4crn_rne_oscillator_trace_risk09_lr1e4_entropy001_s4_c03,seed078,78,26,2600,100,16,122.71465178501218,127.06463296265792,121.93091547451192,False,max_epochs,36.14880633354187
rl4crn_rne_oscillator_trace_risk09_lr1e4_entropy001_s4_c03,seed078,78,27,2700,100,16,121.40868742770456,130.26411886218548,121.40868742770456,False,max_epochs,37.51157307624817
rl4crn_rne_oscillator_trace_risk09_lr1e4_entropy001_s4_c03,seed078,78,28,2800,100,16,121.71600027904255,129.06528795032372,121.40868742770456,False,max_epochs,38.69484806060791
rl4crn_rne_oscillator_trace_risk09_lr1e4_entropy001_s4_c03,seed078,78,29,2900,100,16,121.89463419605698,129.2773419756973,121.40868742770456,False,max_epochs,40.05950045585632
rl4crn_rne_oscillator_trace_risk09_lr1e4_entropy001_s4_c03,seed078,78,30,3000,100,16,121.66821474000247,128.95661172739224,121.40868742770456,False,max_epochs,41.363255739212036
rl4crn_rne_oscillator_trace_risk09_lr1e4_entropy001_s4_c03,seed078,78,31,3100,100,16,121.71363948736924,127.0711574138962,121.40868742770456,False,max_epochs,42.90140080451965
rl4crn_rne_oscillator_trace_risk09_lr1e4_entropy001_s4_c03,seed078,78,32,3200,100,16,121.25593060591008,127.83023708047611,121.25593060591008,False,max_epochs,44.069071769714355
