method,run_id,seed,epoch,candidate_evaluations,batch_size,n_cpus,epoch_best_loss,epoch_median_loss,saved_best_loss,success,stop_reason,elapsed_seconds
rl4crn_rne_oscillator_trace_8rxn_stop_risksched085to09_lr1e4_entropy005_s4_c1_rnetol_d256_p20,seed047,47,1,100,100,16,124.16041662246727,130.43118938473174,124.16041662246727,False,max_epochs,7.964501857757568
rl4crn_rne_oscillator_trace_8rxn_stop_risksched085to09_lr1e4_entropy005_s4_c1_rnetol_d256_p20,seed047,47,2,200,100,16,124.68421364314922,130.1732864833221,124.16041662246727,False,max_epochs,11.377418756484985
rl4crn_rne_oscillator_trace_8rxn_stop_risksched085to09_lr1e4_entropy005_s4_c1_rnetol_d256_p20,seed047,47,3,300,100,16,123.50771257219975,129.18934671798792,123.50771257219975,False,max_epochs,16.245766401290894
rl4crn_rne_oscillator_trace_8rxn_stop_risksched085to09_lr1e4_entropy005_s4_c1_rnetol_d256_p20,seed047,47,4,400,100,16,123.9202984137579,130.205417980148,123.50771257219975,False,max_epochs,21.209112644195557
rl4crn_rne_oscillator_trace_8rxn_stop_risksched085to09_lr1e4_entropy005_s4_c1_rnetol_d256_p20,seed047,47,5,500,100,16,123.02804729262743,129.7596322524754,123.02804729262743,False,max_epochs,25.976235151290894
rl4crn_rne_oscillator_trace_8rxn_stop_risksched085to09_lr1e4_entropy005_s4_c1_rnetol_d256_p20,seed047,47,6,600,100,16,124.10346173508302,129.6705127037929,123.02804729262743,False,max_epochs,30.806320190429688
rl4crn_rne_oscillator_trace_8rxn_stop_risksched085to09_lr1e4_entropy005_s4_c1_rnetol_d256_p20,seed047,47,7,700,100,16,124.55466957239847,130.16544969552578,123.02804729262743,False,max_epochs,33.41529369354248
rl4crn_rne_oscillator_trace_8rxn_stop_risksched085to09_lr1e4_entropy005_s4_c1_rnetol_d256_p20,seed047,47,8,800,100,16,123.23414698629355,130.2755175555925,123.02804729262743,False,max_epochs,37.56134867668152
rl4crn_rne_oscillator_trace_8rxn_stop_risksched085to09_lr1e4_entropy005_s4_c1_rnetol_d256_p20,seed047,47,9,900,100,16,122.80622425382673,129.9064203035037,122.80622425382673,False,max_epochs,42.9910991191864
rl4crn_rne_oscillator_trace_8rxn_stop_risksched085to09_lr1e4_entropy005_s4_c1_rnetol_d256_p20,seed047,47,10,1000,100,16,124.7348440141042,130.02407449338335,122.80622425382673,False,max_epochs,47.731547832489014
rl4crn_rne_oscillator_trace_8rxn_stop_risksched085to09_lr1e4_entropy005_s4_c1_rnetol_d256_p20,seed047,47,11,1100,100,16,123.55421738068407,129.12311245866331,122.80622425382673,False,max_epochs,52.82948923110962
rl4crn_rne_oscillator_trace_8rxn_stop_risksched085to09_lr1e4_entropy005_s4_c1_rnetol_d256_p20,seed047,47,12,1200,100,16,123.93372627578086,130.235517811806,122.80622425382673,False,max_epochs,57.50804686546326
rl4crn_rne_oscillator_trace_8rxn_stop_risksched085to09_lr1e4_entropy005_s4_c1_rnetol_d256_p20,seed047,47,13,1300,100,16,124.10537123876384,129.41332800565073,122.80622425382673,False,max_epochs,62.13877987861633
rl4crn_rne_oscillator_trace_8rxn_stop_risksched085to09_lr1e4_entropy005_s4_c1_rnetol_d256_p20,seed047,47,14,1400,100,16,122.63507012053735,129.88235628510188,122.63507012053735,False,max_epochs,64.42115688323975
rl4crn_rne_oscillator_trace_8rxn_stop_risksched085to09_lr1e4_entropy005_s4_c1_rnetol_d256_p20,seed047,47,15,1500,100,16,125.0,130.02488259583663,122.63507012053735,False,max_epochs,69.24886202812195
rl4crn_rne_oscillator_trace_8rxn_stop_risksched085to09_lr1e4_entropy005_s4_c1_rnetol_d256_p20,seed047,47,16,1600,100,16,122.88045029792585,130.5158500280652,122.63507012053735,False,max_epochs,74.58424305915833
rl4crn_rne_oscillator_trace_8rxn_stop_risksched085to09_lr1e4_entropy005_s4_c1_rnetol_d256_p20,seed047,47,17,1700,100,16,122.53247421461013,129.7302925659049,122.53247421461013,False,max_epochs,80.10574054718018
rl4crn_rne_oscillator_trace_8rxn_stop_risksched085to09_lr1e4_entropy005_s4_c1_rnetol_d256_p20,seed047,47,18,1800,100,16,121.66026596828092,128.43111978979726,121.66026596828092,False,max_epochs,85.1873152256012
rl4crn_rne_oscillator_trace_8rxn_stop_risksched085to09_lr1e4_entropy005_s4_c1_rnetol_d256_p20,seed047,47,19,1900,100,16,123.73474547382176,127.79955546592876,121.66026596828092,False,max_epochs,90.0229561328888
rl4crn_rne_oscillator_trace_8rxn_stop_risksched085to09_lr1e4_entropy005_s4_c1_rnetol_d256_p20,seed047,47,20,2000,100,16,122.85389168875443,127.25082185544724,121.66026596828092,False,max_epochs,94.70639681816101
rl4crn_rne_oscillator_trace_8rxn_stop_risksched085to09_lr1e4_entropy005_s4_c1_rnetol_d256_p20,seed047,47,21,2100,100,16,123.00164137554671,126.6664790004744,121.66026596828092,False,max_epochs,99.62914276123047
