step,value
157,32.65517807006836
158,31.51910400390625
159,32.583553314208984
160,33.97465133666992
161,35.14306640625
162,35.017662048339844
163,34.63467025756836
164,34.17836380004883
165,33.8337516784668
166,33.29344940185547
167,32.8138542175293
168,32.91646194458008
169,33.28715896606445
170,33.18534851074219
171,33.32938766479492
172,32.970455169677734
173,32.58375930786133
174,32.16246032714844
175,32.301055908203125
176,32.057640075683594
177,31.89031410217285
178,31.350675582885746
179,31.253528594970703
180,31.317855834960938
181,31.414703369140625
182,30.909637451171875
183,31.03621864318848
184,31.1415958404541
185,31.1147403717041
186,31.310529708862305
187,30.9820556640625
188,31.285125732421875
189,31.505041122436523
190,31.18648338317871
191,31.02487564086914
192,30.34990882873535
193,29.90496826171875
194,29.31195068359375
195,29.13294982910156
196,28.86973571777344
197,29.17181396484375
198,29.105941772460938
199,29.04072952270508
200,30.346967697143555
201,30.986291885375977
202,31.23688316345215
203,31.196020126342773
204,31.3627986907959
205,30.904714584350582
206,30.10384178161621
207,28.896514892578125
208,27.802764892578125
209,26.765792846679688
210,26.39218139648437
211,26.33812522888184
212,26.781970977783203
213,27.72641944885254
214,28.55601501464844
215,29.591312408447266
216,30.33700561523437
217,31.100854873657227
218,31.66825294494629
219,32.360774993896484
220,33.195777893066406
221,33.07075119018555
222,32.54543685913086
223,32.18109130859375
224,31.76670265197754
225,30.388036727905277
226,28.86170768737793
227,29.055561065673828
228,31.648908615112305
229,34.37801742553711
230,35.39755630493164
231,35.810272216796875
232,36.44560623168945
233,35.92194366455078
234,35.180908203125
235,33.125179290771484
236,31.643600463867188
237,30.41134452819824
238,30.005502700805664
239,29.7901554107666
240,29.266357421875
241,30.1469783782959
242,32.41544342041016
243,35.39630508422852
244,37.136817932128906
245,37.745361328125
246,37.12809371948242
247,36.19773483276367
248,33.49332809448242
249,31.00168228149414
250,30.842681884765625
251,30.779651641845703
252,30.6065673828125
253,31.99603271484375
254,32.70866012573242
255,34.33524703979492
256,36.03113555908203
257,36.40484619140625
258,38.07110595703125
259,37.57283782958984
260,37.83444595336914
261,36.87816619873047
262,36.35251998901367
263,35.73186111450195
264,35.10378646850586
265,33.636016845703125
266,33.855506896972656
267,33.549354553222656
268,34.29182815551758
269,35.6995735168457
270,34.05161666870117
271,35.5833740234375
272,34.30633544921875
273,35.2833137512207
274,35.03749465942383
275,38.26995468139648
276,38.760963439941406
277,37.96417999267578
278,36.290184020996094
279,38.23828125
280,39.47462844848633
281,41.39150238037109
282,43.31573867797852
283,43.896766662597656
284,42.80127716064453
285,41.74264526367188
286,41.317867279052734
287,40.012481689453125
288,40.30471420288086
289,43.91345977783203
290,72.81892395019531
291,42.649532318115234
292,36.23694610595703
293,35.89307403564453
294,35.9150505065918
295,35.5752067565918
296,35.69336700439453
297,34.91663360595703
298,34.82268524169922
299,34.37461471557617
300,34.675628662109375
301,33.769683837890625
302,38.79604721069336
303,38.227352142333984
304,41.81853866577149
305,45.82863998413086
306,48.5153923034668
307,48.7733154296875
308,46.303466796875
309,41.51340866088867
310,34.968605041503906
311,31.46346092224121
312,29.50592422485352
313,29.61113929748535
314,30.2700252532959
315,31.11678504943848
316,33.02163314819336
317,40.44605255126953
318,75.94136810302734
319,69.52791595458984
320,28.7716121673584
321,23.10225486755371
322,21.33501625061035
323,20.96035385131836
324,22.61276626586914
325,24.15337562561035
326,25.940113067626957
327,27.14985466003418
328,28.586719512939453
329,30.205427169799805
330,31.286401748657227
331,33.72369766235352
332,35.611900329589844
333,37.545997619628906
334,40.71925354003906
335,45.236854553222656
336,46.60472869873047
337,46.6422119140625
338,47.085899353027344
339,45.58868789672852
340,44.08779144287109
341,43.95471954345703
342,42.69458770751953
343,42.371337890625
344,43.18680953979492
345,45.50004577636719
346,46.759395599365234
347,46.27790069580078
348,45.392608642578125
349,45.608734130859375
350,46.70492935180664
351,46.870635986328125
352,47.351318359375
353,46.9979133605957
354,46.68951416015625
355,47.21977615356445
356,49.10375595092773
357,49.24517822265625
358,55.4192008972168
359,49.27190780639648
360,47.278953552246094
361,47.12357711791992
362,45.58203125
363,45.95913696289063
364,46.89924240112305
365,49.54860305786133
366,51.4582633972168
367,53.006103515625
368,55.43804550170898
369,57.20235061645508
370,74.04461669921875
371,57.10125732421875
372,55.440162658691406
373,54.1582145690918
374,53.44866943359375
375,52.72065353393555
376,51.75234603881836
377,50.37324142456055
378,48.6697883605957
379,49.54793167114258
380,51.79558181762695
381,54.83156967163086
382,55.7257194519043
383,52.0667839050293
384,51.43288803100586
385,50.64727783203125
386,49.304874420166016
387,51.03071212768555
388,46.94011306762695
389,43.7352409362793
390,40.189491271972656
391,35.806941986083984
392,33.84416580200195
393,34.5594367980957
394,38.72345733642578
395,42.138771057128906
396,44.9055290222168
397,50.25149154663086
398,50.93699264526367
399,50.59922409057617
