step,value
177,9.204943656921388
178,9.169061660766602
179,9.206950187683104
180,9.49960231781006
181,9.729815483093262
182,10.246180534362791
183,10.76467227935791
184,11.308008193969728
185,11.494441986083984
186,11.600131034851074
187,11.26304531097412
188,12.071700096130373
189,13.578259468078612
190,15.390687942504885
191,16.129209518432617
192,16.3450984954834
193,16.348405838012695
194,16.42123794555664
195,16.349363327026367
196,16.282270431518555
197,16.254375457763672
198,16.064910888671875
199,15.876220703125
200,15.67264461517334
201,15.442851066589355
202,15.349723815917969
203,15.168184280395508
204,14.929800987243652
205,14.633806228637695
206,14.373923301696776
207,14.244799613952637
208,14.318918228149414
209,14.52690887451172
210,14.72220516204834
211,14.916154861450195
212,15.1489839553833
213,15.317898750305176
214,15.502906799316406
215,15.59038257598877
216,15.651898384094238
217,15.729214668273926
218,15.80992317199707
219,15.8959321975708
220,16.028348922729492
221,16.0825252532959
222,16.11665153503418
223,16.097318649291992
224,16.028676986694336
225,16.00373077392578
226,15.998184204101562
227,16.041296005249023
228,16.15658950805664
229,16.291656494140625
230,16.431562423706055
231,16.557764053344727
232,16.632226943969727
233,16.634979248046875
234,16.61916732788086
235,16.62543296813965
236,16.663745880126953
237,16.72695541381836
238,16.78858757019043
239,16.779525756835938
240,16.803396224975586
241,16.85890007019043
242,16.896387100219727
243,16.89862060546875
244,16.882978439331055
245,16.854965209960938
246,16.830923080444336
247,16.82497215270996
248,16.79511070251465
249,16.74214744567871
250,16.65737533569336
251,16.544998168945312
252,16.423160552978516
253,16.366336822509766
254,16.292760848999023
255,16.227069854736328
256,16.19953727722168
257,16.16671371459961
258,16.164464950561523
259,16.207019805908203
260,16.277467727661133
261,16.361722946166992
262,16.430715560913086
263,16.522075653076172
264,16.61406898498535
265,16.677335739135742
266,16.741430282592773
267,16.754077911376953
268,16.77973747253418
269,16.820877075195312
270,16.870410919189453
271,16.925809860229492
272,16.97492027282715
273,17.0180606842041
274,17.038450241088867
275,17.0861873626709
276,17.10638999938965
277,17.118215560913086
278,17.10268211364746
279,17.080120086669922
280,17.058582305908203
281,17.059598922729492
282,17.074628829956055
283,17.11383628845215
284,17.153079986572266
285,17.23860740661621
286,17.316669464111328
287,17.393760681152344
288,17.4833927154541
289,17.552976608276367
290,17.61139678955078
291,17.62299919128418
292,17.6412296295166
293,17.655786514282227
294,17.65302085876465
295,17.629215240478516
296,17.606225967407227
297,17.55582618713379
298,17.50592803955078
299,17.473209381103516
300,17.436552047729492
301,17.390949249267578
302,17.353836059570312
303,17.306081771850586
304,17.268911361694336
305,17.251073837280273
306,17.22552490234375
307,17.201520919799805
308,17.193279266357422
309,17.20099639892578
310,17.22353172302246
311,17.243162155151367
312,17.267623901367188
313,17.284292221069336
314,17.309972763061523
315,17.344951629638672
316,17.363384246826172
317,17.37275505065918
318,17.38551902770996
319,17.404172897338867
320,17.4140567779541
321,17.433969497680664
322,17.45050621032715
323,17.450510025024414
324,17.43692970275879
325,17.433895111083984
326,17.427589416503906
327,17.428970336914062
328,17.427778244018555
329,17.42417335510254
330,17.42381477355957
331,17.429073333740234
332,17.43070411682129
333,17.45326042175293
334,17.491064071655273
335,17.51261329650879
336,17.533689498901367
337,17.532690048217773
338,17.532169342041016
339,17.525787353515625
340,17.547101974487305
341,17.586496353149414
342,17.629169464111328
343,17.658079147338867
344,17.677087783813477
345,17.709627151489258
346,17.732959747314453
347,17.76771354675293
348,17.80729866027832
349,17.836271286010742
350,17.860342025756836
351,17.87933349609375
352,17.88279151916504
353,17.88035011291504
354,17.87440299987793
355,17.865432739257812
356,17.849401473999023
357,17.842084884643555
358,17.837966918945312
359,17.849599838256836
360,17.850482940673828
361,17.85253143310547
362,17.878286361694336
363,17.911502838134766
364,17.941129684448242
365,17.984861373901367
366,18.025976181030277
367,18.0755558013916
368,18.127859115600582
369,18.192981719970703
370,18.242923736572266
371,18.28940200805664
372,18.3128604888916
373,18.32410049438477
374,18.33821678161621
375,18.36486053466797
376,18.38399124145508
377,18.413745880126957
378,18.44366836547852
379,18.474063873291016
380,18.514217376708984
381,18.54368019104004
382,18.580190658569336
383,18.61738586425781
384,18.63872337341309
385,18.653772354125977
386,18.667707443237305
387,18.66712951660156
388,18.67012405395508
389,18.66591453552246
390,18.65370750427246
391,18.632789611816406
392,18.59598731994629
393,18.560779571533203
394,18.514997482299805
395,18.489660263061523
396,18.473541259765625
397,18.465421676635746
398,18.45011329650879
399,18.446542739868164
