step,value
176,15.954962730407717
177,15.906341552734377
178,15.816189765930176
179,15.705164909362791
180,15.592971801757812
181,15.391583442687988
182,15.2186279296875
183,14.9842529296875
184,14.768628120422363
185,14.54169464111328
186,14.220112800598145
187,13.828015327453612
188,13.463521003723145
189,13.2432279586792
190,13.10662078857422
191,12.990323066711426
192,12.9152250289917
193,12.932950019836426
194,12.930902481079102
195,13.024380683898926
196,13.071499824523926
197,13.127177238464355
198,13.249902725219728
199,13.398577690124512
200,13.54784107208252
201,13.74686336517334
202,13.975509643554688
203,14.230557441711426
204,14.510995864868164
205,14.742777824401855
206,14.996299743652344
207,15.21622371673584
208,15.426994323730469
209,15.653340339660645
210,15.847442626953123
211,16.05377197265625
212,16.27094841003418
213,16.466100692749023
214,16.61929702758789
215,16.69040870666504
216,16.704023361206055
217,16.71021842956543
218,16.740427017211914
219,16.752744674682617
220,16.76209831237793
221,16.730670928955078
222,16.691396713256836
223,16.6492862701416
224,16.585681915283203
225,16.523162841796875
226,16.46891212463379
227,16.366703033447266
228,16.224876403808594
229,16.142501831054688
230,16.0882511138916
231,16.017017364501953
232,15.89206600189209
233,15.766616821289062
234,15.652124404907228
235,15.559477806091309
236,15.434799194335938
237,15.324732780456545
238,15.256787300109863
239,15.26388454437256
240,15.26425075531006
241,15.323275566101074
242,15.387310981750488
243,15.442145347595217
244,15.481500625610352
245,15.514918327331545
246,15.560378074645996
247,15.631064414978027
248,15.689993858337402
249,15.72137451171875
250,15.729393005371094
251,15.752525329589844
252,15.773513793945312
253,15.81476879119873
254,15.867164611816406
255,15.86724853515625
256,15.89673137664795
257,15.90502643585205
258,15.906933784484863
259,15.905351638793944
260,15.939635276794434
261,15.972018241882324
262,15.992825508117676
263,16.02788734436035
264,16.062009811401367
265,16.0885066986084
266,16.11899185180664
267,16.14111328125
268,16.129323959350586
269,16.12428855895996
270,16.147754669189453
271,16.163068771362305
272,16.204147338867188
273,16.196928024291992
274,16.213836669921875
275,16.234704971313477
276,16.221242904663086
277,16.227327346801758
278,16.209667205810547
279,16.156492233276367
280,16.117021560668945
281,16.089710235595703
282,16.100666046142578
283,16.10816764831543
284,16.12567901611328
285,16.150175094604492
286,16.19178009033203
287,16.257938385009766
288,16.32339859008789
289,16.361358642578125
290,16.406497955322266
291,16.457218170166016
292,16.510725021362305
293,16.56401252746582
294,16.58832359313965
295,16.601720809936523
296,16.651853561401367
297,16.708600997924805
298,16.713533401489258
299,16.708518981933594
300,16.713537216186523
301,16.730268478393555
302,16.750755310058594
303,16.77918243408203
304,16.80557632446289
305,16.8422794342041
306,16.86763572692871
307,16.880725860595703
308,16.890714645385742
309,16.915822982788086
310,16.937448501586914
311,16.943084716796875
312,16.967369079589844
313,16.994796752929688
314,16.99030113220215
315,16.984922409057617
316,16.973865509033203
317,16.959409713745117
318,16.942302703857422
319,16.943191528320312
320,16.950382232666016
321,16.967126846313477
322,16.975631713867188
323,16.99763298034668
324,16.99155616760254
325,16.994924545288086
326,17.001028060913086
327,17.010448455810547
328,17.005916595458984
329,16.97664451599121
330,16.95218849182129
331,16.928247451782227
332,16.894895553588867
333,16.84425926208496
334,16.802047729492188
335,16.758766174316406
336,16.729833602905273
337,16.702383041381836
338,16.720447540283203
339,16.721513748168945
340,16.719593048095703
341,16.712162017822266
342,16.72626304626465
343,16.7700138092041
344,16.822086334228516
345,16.882949829101562
346,16.93086051940918
347,16.986604690551758
348,17.034292221069336
349,17.072952270507812
350,17.11627769470215
351,17.169816970825195
352,17.21468162536621
353,17.25360679626465
354,17.2788143157959
355,17.320159912109375
356,17.387760162353516
357,17.452611923217773
358,17.505552291870117
359,17.55843162536621
360,17.59465789794922
361,17.608980178833008
362,17.620059967041016
363,17.621519088745117
364,17.614959716796875
365,17.637529373168945
366,17.6584529876709
367,17.672260284423828
368,17.676597595214844
369,17.655338287353516
370,17.642866134643555
371,17.642169952392578
372,17.654708862304688
373,17.67038917541504
374,17.68922996520996
375,17.69099235534668
376,17.68848991394043
377,17.68218421936035
378,17.683902740478516
379,17.698806762695312
380,17.692697525024414
381,17.704805374145508
382,17.715734481811523
383,17.707345962524414
384,17.70165252685547
385,17.704084396362305
386,17.707565307617188
387,17.71352767944336
388,17.699583053588867
389,17.69748878479004
390,17.68790054321289
391,17.67974853515625
392,17.67234230041504
393,17.64792823791504
394,17.631559371948242
395,17.62656021118164
396,17.620935440063477
397,17.611730575561523
398,17.602155685424805
399,17.587718963623047
