step,value
0,0.1766335517168045
1,0.187321126461029
2,0.224236860871315
3,0.1496897339820861
4,0.1734909862279892
5,0.1275594979524612
6,0.1191660389304161
7,0.1931792348623275
8,0.1715322434902191
9,0.1922262609004974
10,0.1787897050380706
11,0.2260638773441314
12,0.1894567161798477
13,0.1567631512880325
14,0.1310315281152725
15,0.1581024825572967
16,0.1397382467985153
17,0.1229789182543754
18,0.065305508673191
19,0.077025830745697
20,0.072671927511692
21,0.0740613564848899
22,0.0627875700592994
23,0.0608666166663169
24,0.0550329461693763
25,0.0555131658911705
26,0.0485634543001651
27,0.0608984678983688
28,0.046684592962265
29,0.051134817302227
30,0.052884966135025
31,0.0461979694664478
32,0.0550209432840347
33,0.0544011667370796
34,0.0517353229224681
35,0.044026955962181
36,0.0443237088620662
37,0.0471754074096679
38,0.0449738129973411
39,0.0457168035209178
40,0.0385292321443557
41,0.0396284312009811
42,0.0431701317429542
43,0.0458341389894485
44,0.0413151495158672
45,0.0384836010634899
46,0.0438696183264255
47,0.0436681658029556
48,0.0436123311519622
49,0.0433250814676284
50,0.0373420007526874
51,0.0408774465322494
52,0.043343111872673
53,0.0363607704639434
54,0.0411458984017372
55,0.0400596000254154
56,0.0417056865990161
57,0.0408662408590316
58,0.0424874238669872
59,0.0407559350132942
60,0.0432587154209613
61,0.0418927259743213
62,0.0413382239639759
63,0.0408277362585067
64,0.0423080623149871
65,0.0428871512413024
66,0.0424067005515098
67,0.0399235226213932
68,0.0417589135468006
69,0.0368799194693565
70,0.0413567721843719
71,0.0401929579675197
72,0.0367486551403999
73,0.0408060662448406
74,0.0401646755635738
75,0.0416966825723648
76,0.0398492179811
77,0.0401488430798053
78,0.0418075621128082
79,0.0409905426204204
80,0.0415706932544708
81,0.0392642132937908
82,0.0396682359278202
83,0.0402606800198555
84,0.0354946814477443
85,0.0378880575299263
86,0.036048125475645
87,0.0347168259322643
88,0.0350884832441806
89,0.0378262214362621
90,0.0322440937161445
91,0.0325908400118351
92,0.0325465910136699
93,0.0299767758697271
94,0.0344940871000289
95,0.0297892410308122
96,0.0340064279735088
97,0.0240897964686155
98,0.0311646778136491
99,0.0358688086271286
100,0.0350523144006729
101,0.031064435839653
102,0.035962663590908
103,0.0216255728155374
104,0.0339802727103233
105,0.024563729763031
106,0.0274157579988241
107,0.032701663672924
108,0.0301431622356176
109,0.0303570330142974
110,0.0306760687381029
111,0.0325359404087066
112,0.0294981691986322
113,0.0288378670811653
114,0.0221151020377874
115,0.0258614160120487
116,0.0300020445138216
117,0.0257339552044868
118,0.028915524482727
119,0.031719084829092
120,0.0268730651587247
121,0.026543928310275
122,0.0149035537615418
123,0.0230518616735935
124,0.0233464464545249
125,0.0296657513827085
126,0.0257051102817058
127,0.0249049887061119
128,0.0247443709522485
129,0.0284456573426723
130,0.0282416138797998
131,0.0276794750243425
132,0.029965154826641
133,0.0137360803782939
134,0.0227258913218975
135,0.0207470096647739
136,0.0170958247035741
137,0.0114349266514182
138,0.0139462295919656
139,0.0182771813124418
140,0.0155146569013595
141,0.0137218534946441
142,0.0117633212357759
143,0.0119042415171861
144,0.009879139252007
145,0.0072296927683055
146,0.0067421775311231
147,0.006183442659676
148,0.0053173946216702
149,0.0068373135291039
150,0.0056169149465858
151,0.0056125707924366
152,0.0058106323704123
153,0.0051475297659635
154,0.0044834050349891
155,0.004344921093434
156,0.0044771395623683
157,0.0040634074248373
158,0.0042500393465161
159,0.0039463834837079
160,0.0036288045812398
161,0.0038928249850869
162,0.0046497420407831
163,0.0039924741722643
164,0.0041122962720692
165,0.0042281285859644
166,0.0040791588835418
167,0.0038507049903273
168,0.0037824653554707
169,0.0033889543265104
170,0.0038344708736985
171,0.0039094141684472
172,0.0034287779126316
173,0.0036398814991116
174,0.0035494188778102
175,0.0040489039383828
176,0.0033571827225387
177,0.0037274577189236
178,0.0040822485461831
179,0.0045734150335192
180,0.0037688587326556
181,0.0036981930024921
182,0.0033134934492409
183,0.0033608756493777
184,0.0034129545092582
