seed,run_id,success,best_loss,stop_reason,elapsed_seconds,success_count_so_far,finished_count_so_far
254,seed254,True,9.76443470845565,success,898.5045926570892,1,1
252,seed252,True,17.555525447863758,success,1283.69882106781,2,2
249,seed249,True,16.78395711880758,success,1481.4403460025787,3,3
253,seed253,True,18.61291203976722,success,2007.7421419620514,4,4
255,seed255,True,15.93230287762901,success,2267.4250383377075,5,5
258,seed258,True,18.20029045694355,success,982.5629744529724,6,6
247,seed247,True,19.835804134242327,success,3092.780366897583,7,7
237,seed237,False,109.97734954126625,max_epochs,3753.2333221435547,7,8
244,seed244,False,100.32139652974996,max_epochs,3756.595757007599,7,9
227,seed227,False,110.95523629584976,max_epochs,3769.3472230434418,7,10
234,seed234,False,110.8886763442675,max_epochs,3769.358250617981,7,11
246,seed246,False,101.71367476715317,max_epochs,3769.9531240463257,7,12
248,seed248,False,105.37210322898132,max_epochs,3783.3245463371277,7,13
245,seed245,False,110.74805158443822,max_epochs,3788.3947427272797,7,14
256,seed256,False,100.55016232567996,max_epochs,3787.5367918014526,7,15
232,seed232,False,101.04017933964741,max_epochs,3793.7754468917847,7,16
250,seed250,False,110.81101481013573,max_epochs,3797.9364976882935,7,17
231,seed231,False,101.87004577547084,max_epochs,3800.6493439674377,7,18
235,seed235,False,103.64937354926226,max_epochs,3808.6083405017853,7,19
239,seed239,False,105.45673036579431,max_epochs,3813.810350418091,7,20
240,seed240,False,100.02547840658148,max_epochs,3871.0074870586395,7,21
257,seed257,True,19.017657772146293,success,3152.6868948936462,8,22
274,seed274,True,10.368754052963094,success,824.2770714759827,9,23
269,seed269,True,18.944830139167703,success,959.3555006980896,10,24
278,seed278,True,12.68020738221446,success,1169.50062084198,11,25
259,seed259,False,110.76884547632925,max_epochs,3854.304588317871,11,26
273,seed273,True,13.749985846519365,success,1717.2466614246368,12,27
266,seed266,True,19.984445907351855,success,1758.1355834007263,13,28
260,seed260,False,69.41443146753006,max_epochs,3923.2578358650208,13,29
261,seed261,False,107.67791110354008,max_epochs,3831.850373029709,13,30
262,seed262,False,31.313265639441358,max_epochs,3970.037838459015,13,31
283,seed283,True,16.622599719969433,success,880.0813312530518,14,32
277,seed277,True,13.01608046345126,success,2963.678501367569,15,33
263,seed263,False,107.22300333383525,max_epochs,3930.9490206241608,15,34
281,seed281,True,16.85459026608493,success,1962.885650396347,16,35
272,seed272,False,109.25364274390648,max_epochs,3816.381698846817,16,36
267,seed267,False,108.1750935804053,max_epochs,3846.2720670700073,16,37
287,seed287,True,15.864589282594089,success,1413.6170184612274,17,38
265,seed265,False,101.01098599993504,max_epochs,3938.3194761276245,17,39
268,seed268,False,110.86394536408177,max_epochs,3938.0156133174896,17,40
270,seed270,False,104.37277035387876,max_epochs,3923.0886964797974,17,41
282,seed282,True,15.811536369156638,success,2431.1988141536713,18,42
271,seed271,False,99.86959316541528,max_epochs,3991.818988084793,18,43
