seed,run_id,success,best_loss,stop_reason,elapsed_seconds,success_count_so_far,finished_count_so_far
0,seed000,True,18.734474711918505,success,579.0247175693512,1,1
8,seed008,True,19.753837323518194,success,799.4334218502045,2,2
14,seed014,True,15.361696583640885,success,1139.6103060245514,3,3
16,seed016,True,19.8234850133789,success,1327.2162058353424,4,4
12,seed012,True,9.942432349234554,success,1328.4451303482056,5,5
3,seed003,True,18.84701787758523,success,2598.1357650756836,6,6
19,seed019,True,13.368142620410072,success,3484.23455119133,7,7
15,seed015,False,101.1494948741645,max_epochs,3568.785383939743,7,8
1,seed001,False,110.984390444821,max_epochs,3588.252690553665,7,9
2,seed002,False,108.40474935846368,max_epochs,3592.6390504837036,7,10
13,seed013,False,65.52561078950708,max_epochs,3593.8894579410553,7,11
6,seed006,False,110.75813403246183,max_epochs,3597.577399969101,7,12
17,seed017,False,110.78135672508301,max_epochs,3600.026029109955,7,13
18,seed018,False,110.77564006679083,max_epochs,3601.498147010803,7,14
7,seed007,False,107.36161202041181,max_epochs,3605.713716983795,7,15
9,seed009,False,38.56662685924257,max_epochs,3618.5444469451904,7,16
5,seed005,False,44.28526051965077,max_epochs,3668.328384399414,7,17
22,seed022,True,15.242104204562848,success,2567.472754240036,8,18
4,seed004,False,110.81885306492232,max_epochs,3749.1155853271484,8,19
10,seed010,False,105.73580416471171,max_epochs,3749.259604215622,8,20
11,seed011,False,63.83833458768322,max_epochs,3828.1588711738586,8,21
20,seed020,False,110.88017169826348,max_epochs,3540.9811420440674,8,22
21,seed021,False,110.83864383998478,max_epochs,3734.8352460861206,8,23
38,seed038,True,19.139462625141018,success,1066.5492820739746,9,24
23,seed023,False,24.661948681627834,max_epochs,3540.720645427704,9,25
26,seed026,True,17.652668730524972,success,1397.178239107132,10,26
24,seed024,False,29.096099127006188,max_epochs,3641.933552503586,10,27
30,seed030,True,7.983662803705755,success,1389.5205023288727,11,28
42,seed042,True,8.658980094181128,success,713.0068328380585,12,29
29,seed029,True,18.322719152563216,success,2692.341526031494,13,30
25,seed025,False,101.32535308748805,max_epochs,3694.046215772629,13,31
41,seed041,True,18.558528273784653,success,2182.5781354904175,14,32
46,seed046,True,17.05563902823218,success,1799.275902748108,15,33
32,seed032,False,108.39701175294114,max_epochs,3545.1773686408997,15,34
33,seed033,False,75.02271032954566,max_epochs,3570.8682820796967,15,35
35,seed035,False,110.76206373501438,max_epochs,3600.3722937107086,15,36
31,seed031,False,104.71797833217057,max_epochs,3630.122674703598,15,37
27,seed027,False,100.24883539723925,max_epochs,3680.509020090103,15,38
34,seed034,False,110.78535018640865,max_epochs,3640.833110332489,15,39
37,seed037,False,38.16006753439385,max_epochs,3580.063754796982,15,40
39,seed039,False,35.228122936082926,max_epochs,3575.181505203247,15,41
36,seed036,False,110.62642868687931,max_epochs,3690.666389465332,15,42
40,seed040,False,108.83519355631475,max_epochs,3599.8866848945618,15,43
28,seed028,False,22.290938696429443,max_epochs,3942.2895591259003,15,44
43,seed043,False,100.02631612622578,max_epochs,3589.925357580185,15,45
44,seed044,False,100.01497207261924,max_epochs,3652.3778879642487,15,46
45,seed045,False,110.76590932558975,max_epochs,3657.666326522827,15,47
62,seed062,True,17.97383878023765,success,1221.0922191143036,16,48
47,seed047,False,48.34519717183146,max_epochs,3678.153491973877,16,49
56,seed056,True,12.869134374351216,success,1527.5161368846893,17,50
48,seed048,False,110.7725912362116,max_epochs,3610.965740442276,17,51
60,seed060,True,16.883058259628182,success,1588.7410688400269,18,52
58,seed058,True,11.663489729153483,success,2589.8136909008026,19,53
49,seed049,False,110.77693558822511,max_epochs,3575.5552196502686,19,54
50,seed050,False,110.83197714152939,max_epochs,3641.8024020195007,19,55
51,seed051,False,70.09585398849565,max_epochs,3901.4465157985687,19,56
52,seed052,False,110.87573453579958,max_epochs,3628.8456621170044,19,57
71,seed071,True,6.37769971224108,success,1699.0951175689697,20,58
53,seed053,False,101.16248839050662,max_epochs,3601.9548468589783,20,59
54,seed054,False,110.83882289613241,max_epochs,3602.1525247097015,20,60
55,seed055,False,111.07071525851072,max_epochs,3606.0840559005737,20,61
57,seed057,False,110.84450661929178,max_epochs,3571.1597802639008,20,62
59,seed059,False,110.99417209697378,max_epochs,3559.0672357082367,20,63
61,seed061,False,103.82167735733094,max_epochs,3641.2535860538483,20,64
63,seed063,False,59.90162507770393,max_epochs,3683.5955159664154,20,65
73,seed073,True,17.932376903969438,success,1405.3897128105164,21,66
72,seed072,True,13.518338977944953,success,1695.695704460144,22,67
82,seed082,True,18.23400245520523,success,733.5285861492157,23,68
77,seed077,True,13.358763106566734,success,1125.876590013504,24,69
78,seed078,True,10.2440759907043,success,1006.0459945201874,25,70
81,seed081,True,18.480192366935103,success,1218.647057056427,26,71
64,seed064,False,41.17316052650369,max_epochs,3666.0086631774902,26,72
65,seed065,False,110.9038809496035,max_epochs,3546.105008125305,26,73
66,seed066,False,100.36508594619552,max_epochs,3565.9989337921143,26,74
67,seed067,False,99.482648106854,max_epochs,3531.1614847183228,26,75
68,seed068,False,83.31034656572702,max_epochs,3525.480572938919,26,76
69,seed069,False,106.6475222398425,max_epochs,3582.125348329544,26,77
75,seed075,True,16.244655768343883,success,2206.5610027313232,27,78
70,seed070,False,105.84574096163519,max_epochs,3603.0415959358215,27,79
76,seed076,True,17.95267571903355,success,2233.5552637577057,28,80
92,seed092,True,13.746871488683809,success,1195.453643321991,29,81
