seed,run_id,success,best_loss,stop_reason,elapsed_seconds,success_count_so_far,finished_count_so_far
118,seed118,True,7.6522597881026515,success,826.0132284164429,1,1
115,seed115,True,16.036817014943136,success,979.3599045276642,2,2
105,seed105,True,19.118279819768205,success,1171.3122823238373,3,3
104,seed104,True,18.824905907427997,success,1377.3572554588318,4,4
121,seed121,True,16.97403477123957,success,721.8668911457062,5,5
120,seed120,True,12.976203542498414,success,1067.7003426551819,6,6
103,seed103,True,19.806102634569797,success,2879.424078464508,7,7
102,seed102,True,19.181289440247454,success,3187.9471361637115,8,8
126,seed126,True,12.925654388688427,success,673.0387258529663,9,9
112,seed112,True,11.649539116626997,success,3759.75431060791,10,10
108,seed108,False,101.88055560443787,max_epochs,3972.5094380378723,10,11
113,seed113,False,74.25826458192397,max_epochs,3971.731803417206,10,12
114,seed114,False,107.72615164649567,max_epochs,3984.4390490055084,10,13
107,seed107,False,26.837154006565935,max_epochs,3988.9861447811127,10,14
109,seed109,False,106.35907763068855,max_epochs,3988.1854045391083,10,15
101,seed101,False,110.74820279126195,max_epochs,3992.3362095355988,10,16
119,seed119,False,94.70546419001532,max_epochs,3996.5865926742554,10,17
106,seed106,False,110.75974799608613,max_epochs,4020.484889984131,10,18
111,seed111,False,110.88045677888041,max_epochs,4023.4510719776154,10,19
117,seed117,False,110.74819251963142,max_epochs,4024.4547803401947,10,20
116,seed116,False,110.77595242070275,max_epochs,4069.7781958580017,10,21
100,seed100,False,67.17341588150212,max_epochs,4079.975814342499,10,22
110,seed110,False,37.36684458721456,max_epochs,4169.62126660347,10,23
138,seed138,True,14.122974098960745,success,1171.9256055355072,11,24
132,seed132,True,19.907518151015424,success,1708.5429644584656,12,25
122,seed122,False,110.88344030313303,max_epochs,5305.130318641663,12,26
123,seed123,False,107.68828898568307,max_epochs,5557.19416308403,12,27
142,seed142,True,12.419940811489786,success,2794.1193063259125,13,28
129,seed129,True,11.215635559967886,success,3228.291452884674,14,29
124,seed124,False,26.020071177728667,max_epochs,5672.083554029465,14,30
125,seed125,False,57.72406916478121,max_epochs,5593.394644737244,14,31
127,seed127,False,69.3872929511805,max_epochs,6258.100229978561,14,32
128,seed128,False,108.04027522794891,max_epochs,6718.195354223251,14,33
130,seed130,False,100.26076132970391,max_epochs,6860.17364692688,14,34
133,seed133,False,100.01489990990204,max_epochs,6874.9598569869995,14,35
135,seed135,False,110.797897801613,max_epochs,6867.42315030098,14,36
131,seed131,True,19.688617415837975,success,6905.009254932404,15,37
136,seed136,False,69.12575705016637,max_epochs,6885.239738225937,15,38
141,seed141,False,108.13737724770029,max_epochs,6817.4813685417175,15,39
140,seed140,False,114.8346219170651,max_epochs,6828.607549905777,15,40
139,seed139,False,100.9346991615149,max_epochs,6872.651945352554,15,41
137,seed137,False,67.73822281248218,max_epochs,6899.935738801956,15,42
134,seed134,False,55.97267259342118,max_epochs,6981.237848043442,15,43
145,seed145,True,6.921361483485553,success,4781.447323560715,16,44
143,seed143,False,110.79064727239432,max_epochs,6316.529387712479,16,45
144,seed144,False,21.99907087308246,max_epochs,6040.84007024765,16,46
161,seed161,True,12.93565012814216,success,1503.7643887996674,17,47
146,seed146,False,108.72271984448015,max_epochs,5512.225836992264,17,48
147,seed147,False,100.15071218467358,max_epochs,5542.837228536606,17,49
148,seed148,False,110.08651983381749,max_epochs,5572.537173748016,17,50
149,seed149,False,110.93106192398149,max_epochs,5510.749637842178,17,51
150,seed150,False,100.07577712152704,max_epochs,5542.495353937149,17,52
155,seed155,True,15.509906763542936,success,2281.1013662815094,18,53
156,seed156,True,19.863541518395664,success,2676.952868461609,19,54
166,seed166,True,16.01564607711383,success,1351.8242404460907,20,55
151,seed151,False,110.81307327173145,max_epochs,4662.462353467941,20,56
152,seed152,False,110.81854303556007,max_epochs,4261.827203273773,20,57
170,seed170,True,19.29169237716575,success,1688.8456645011902,21,58
153,seed153,False,41.820680282578195,max_epochs,4120.718190193176,21,59
158,seed158,False,32.524718731182226,max_epochs,4129.701974391937,21,60
157,seed157,False,110.78800671096539,max_epochs,4152.270360469818,21,61
159,seed159,False,100.82067719972554,max_epochs,4156.673303604126,21,62
154,seed154,False,100.81113532886599,max_epochs,4231.548986673355,21,63
160,seed160,False,104.1321805312812,max_epochs,4190.875968456268,21,64
162,seed162,False,110.8515900854771,max_epochs,4201.399621963501,21,65
171,seed171,True,15.625883647015442,success,2179.2729032039642,22,66
163,seed163,False,114.44098337544627,max_epochs,4173.506983757019,22,67
175,seed175,True,13.078836160968905,success,1584.720145702362,23,68
164,seed164,False,108.64936392641462,max_epochs,4186.628981113434,23,69
176,seed176,True,11.260786732036344,success,1178.212483882904,24,70
165,seed165,False,104.21420034362157,max_epochs,4092.0756001472473,24,71
178,seed178,True,12.727280166728097,success,944.4132630825043,25,72
173,seed173,True,15.417893950911832,success,2566.1736919879913,26,73
167,seed167,False,110.04294659630423,max_epochs,3809.2109529972076,26,74
168,seed168,False,110.66853665859493,max_epochs,3845.60146689415,26,75
169,seed169,False,108.90657936080584,max_epochs,3886.949117898941,26,76
184,seed184,True,19.88175797108237,success,1755.1087658405304,27,77
172,seed172,False,70.90500159692732,max_epochs,3905.1051738262177,27,78
174,seed174,False,104.85365084828828,max_epochs,3807.7812716960907,27,79
192,seed192,True,16.595201456795742,success,1690.5151975154877,28,80
177,seed177,False,106.70731926055812,max_epochs,3639.448169231415,28,81
199,seed199,True,19.318698604192488,success,563.5793159008026,29,82
180,seed180,False,107.28453312717616,max_epochs,3523.7932999134064,29,83
196,seed196,True,13.311365160411274,success,1645.8056435585022,30,84
179,seed179,False,110.7779382514117,max_epochs,3583.660584926605,30,85
182,seed182,False,104.85774530361321,max_epochs,3598.987792491913,30,86
183,seed183,False,106.90115030644886,max_epochs,3597.699316740036,30,87
185,seed185,False,101.37250075625022,max_epochs,3600.3635790348053,30,88
181,seed181,False,92.53360051287099,max_epochs,3841.4755449295044,30,89
187,seed187,True,19.688211062772073,success,3307.2453491687775,31,90
186,seed186,False,110.88464490944997,max_epochs,3597.6862642765045,31,91
197,seed197,True,19.17546034564544,success,2102.4878549575806,32,92
189,seed189,False,100.0430766886626,max_epochs,3570.437572002411,32,93
188,seed188,False,110.8613874458311,max_epochs,3608.969546556473,32,94
190,seed190,False,29.67247322498437,max_epochs,3585.44065284729,32,95
191,seed191,False,110.81247021490715,max_epochs,3563.6647160053253,32,96
200,seed200,True,19.23953071645014,success,1507.277599811554,33,97
