seed,run_id,success,best_loss,stop_reason,elapsed_seconds,success_count_so_far,finished_count_so_far
64,seed064,False,72.30716350263191,max_epochs,3602.1320977211,40,73
65,seed065,False,110.83713504339597,max_epochs,3608.2783839702606,40,74
68,seed068,True,19.882401393179812,success,3467.8165094852448,41,75
87,seed087,True,15.056890104150053,success,913.2030184268951,42,76
70,seed070,False,30.50389383012966,max_epochs,3596.5109071731567,42,77
72,seed072,False,110.77670002239248,max_epochs,3593.157280921936,42,78
74,seed074,False,99.79391771209556,max_epochs,3593.3723475933075,42,79
75,seed075,False,99.91152894541797,max_epochs,3620.431986093521,42,80
76,seed076,False,71.9436955559436,max_epochs,3668.092943906784,42,81
77,seed077,False,70.68774058653634,max_epochs,3646.4413738250732,42,82
78,seed078,False,61.12581487848618,max_epochs,3616.7816495895386,42,83
89,seed089,True,19.15819429971699,success,2104.954085826874,43,84
79,seed079,False,31.77756420740048,max_epochs,3597.430682182312,43,85
81,seed081,False,110.8306497577421,max_epochs,3567.765832901001,43,86
97,seed097,True,18.31807739151194,success,1328.4475755691528,44,87
84,seed084,False,25.031676010077433,max_epochs,3318.112800359726,44,88
85,seed085,True,16.896411563100514,success,3221.126181125641,45,89
86,seed086,False,110.78954654345453,max_epochs,3233.895700931549,45,90
88,seed088,False,47.513723900118755,max_epochs,3168.660582780838,45,91
90,seed090,False,101.58881610264368,max_epochs,3067.9153118133545,45,92
91,seed091,False,87.5104078343784,max_epochs,3040.6047451496124,45,93
93,seed093,False,107.81636977232178,max_epochs,2933.977179288864,45,94
94,seed094,False,106.85333127051682,max_epochs,2936.565441608429,45,95
92,seed092,False,55.19902322596931,max_epochs,2970.933781862259,45,96
95,seed095,False,28.53899885390156,max_epochs,2588.209309577942,45,97
96,seed096,False,68.11459551637974,max_epochs,2532.2734048366547,45,98
98,seed098,False,106.43543894369873,max_epochs,2117.2618012428284,45,99
99,seed099,False,110.90978024993629,max_epochs,1951.9771797657013,45,100
