seed,run_id,success,best_loss,stop_reason,elapsed_seconds,success_count_so_far,finished_count_so_far
0,seed000,True,13.707157855462828,success,269.11970138549805,1,1
2,seed002,False,115.75626789331065,max_epochs,1447.9151446819305,1,2
3,seed003,False,38.34680384333777,max_epochs,1454.7740523815155,1,3
1,seed001,False,33.701616550250876,max_epochs,1491.2241787910461,1,4
4,seed004,False,115.07537531975838,max_epochs,1605.4049351215363,1,5
6,seed006,True,19.990715286216805,success,1114.7349936962128,2,6
5,seed005,False,61.858459092521876,max_epochs,1375.097778558731,2,7
7,seed007,False,27.47492091486265,max_epochs,1364.1962316036224,2,8
8,seed008,False,111.66844662713322,max_epochs,1211.5871896743774,2,9
9,seed009,False,105.62074293184175,max_epochs,1186.9928619861603,2,10
12,seed012,True,7.826290207500321,success,899.2335138320923,3,11
10,seed010,False,110.80114768574691,max_epochs,1198.0972003936768,3,12
11,seed011,False,101.49749295342356,max_epochs,1198.1748991012573,3,13
13,seed013,False,111.23310794958772,max_epochs,1205.855640411377,3,14
14,seed014,False,110.77270861760063,max_epochs,1213.9229884147644,3,15
15,seed015,False,117.11843413736719,max_epochs,1191.862046957016,3,16
16,seed016,False,88.73127953798394,max_epochs,1218.7708315849304,3,17
17,seed017,False,111.18967264477993,max_epochs,1209.2885477542877,3,18
18,seed018,False,114.40988266086653,max_epochs,1181.3703572750092,3,19
20,seed020,False,111.80939293336269,max_epochs,1180.8506739139557,3,20
19,seed019,False,28.337358266905756,max_epochs,1244.5978453159332,3,21
23,seed023,True,19.917866254741096,success,711.2397644519806,4,22
21,seed021,False,112.03779999257328,max_epochs,1182.3693313598633,4,23
22,seed022,False,110.97535552371284,max_epochs,1167.2865512371063,4,24
24,seed024,False,108.66661374806203,max_epochs,1177.6833591461182,4,25
25,seed025,False,106.88167610714885,max_epochs,1176.2952473163605,4,26
26,seed026,False,116.18509956304543,max_epochs,1180.6274719238281,4,27
27,seed027,False,111.60190567768794,max_epochs,1196.2841265201569,4,28
30,seed030,True,15.191174973783157,success,273.8962953090668,5,29
28,seed028,False,23.822693355217503,max_epochs,1208.2013087272644,5,30
32,seed032,True,19.874347258238956,success,232.35257625579834,6,31
29,seed029,False,29.65976805213233,max_epochs,1224.7235455513,6,32
34,seed034,True,13.37148171911809,success,658.3499057292938,7,33
31,seed031,False,110.84928509784314,max_epochs,1206.5834708213806,7,34
33,seed033,False,113.49796214128918,max_epochs,1214.6684951782227,7,35
38,seed038,True,17.79661863932055,success,331.7686765193939,8,36
35,seed035,False,110.81229475645395,max_epochs,1202.8304979801178,8,37
36,seed036,False,110.40817813741815,max_epochs,1192.8636553287506,8,38
37,seed037,False,110.95166020500196,max_epochs,1150.092514514923,8,39
42,seed042,True,11.312749450929267,success,431.51197361946106,9,40
39,seed039,False,64.65415313462354,max_epochs,1155.6514537334442,9,41
40,seed040,False,81.0841394714574,max_epochs,1060.6636908054352,9,42
41,seed041,False,23.202706148991883,max_epochs,1057.171005487442,9,43
45,seed045,True,19.84726710088914,success,401.3726806640625,10,44
44,seed044,False,111.91309396560561,max_epochs,1041.308828830719,10,45
43,seed043,False,42.00519015008018,max_epochs,1150.8826043605804,10,46
46,seed046,False,31.263347421518397,max_epochs,1059.7597420215607,10,47
47,seed047,False,62.953285926433395,max_epochs,1046.961621761322,10,48
48,seed048,False,111.00738059180455,max_epochs,1059.2525906562805,10,49
49,seed049,False,110.8032427821558,max_epochs,1071.9177639484406,10,50
52,seed052,True,9.457382392083277,success,273.1645152568817,11,51
50,seed050,False,110.86104266237025,max_epochs,1055.50337600708,11,52
51,seed051,False,60.00463162023921,max_epochs,1049.8872916698456,11,53
56,seed056,True,16.50324443471397,success,496.02912425994873,12,54
53,seed053,False,98.55874738014636,max_epochs,1077.6583681106567,12,55
54,seed054,False,120.33334909243774,max_epochs,1071.3567271232605,12,56
58,seed058,True,19.461718071080522,success,276.9300801753998,13,57
55,seed055,False,24.645855837681733,max_epochs,1073.695883512497,13,58
57,seed057,False,110.84143520687543,max_epochs,1072.342468738556,13,59
59,seed059,False,108.95667691349338,max_epochs,1051.280431509018,13,60
60,seed060,False,111.93134142112925,max_epochs,1055.9101126194,13,61
61,seed061,False,112.03758085770501,max_epochs,1061.32213306427,13,62
63,seed063,True,14.190317145228438,success,289.7684009075165,14,63
62,seed062,False,78.12020536704185,max_epochs,1055.670650959015,14,64
64,seed064,True,14.180721286132165,success,846.3978846073151,15,65
65,seed065,False,111.82124400209031,max_epochs,1045.3796989917755,15,66
67,seed067,True,14.364743719674614,success,417.6685597896576,16,67
66,seed066,False,109.60615468659807,max_epochs,1057.019297838211,16,68
70,seed070,True,15.151080737513972,success,640.8047826290131,17,69
68,seed068,False,112.06148968944561,max_epochs,1053.478806734085,17,70
69,seed069,False,119.99116190606007,max_epochs,1063.9186787605286,17,71
71,seed071,False,111.29137997795249,max_epochs,1054.2905344963074,17,72
72,seed072,False,64.8729651001542,max_epochs,1077.1200494766235,17,73
73,seed073,False,85.65282862151712,max_epochs,1138.2187232971191,17,74
74,seed074,False,108.86390548609427,max_epochs,1034.129997253418,17,75
75,seed075,False,59.47417479038708,max_epochs,1059.4680700302124,17,76
76,seed076,False,37.88137465996816,max_epochs,1086.703372001648,17,77
77,seed077,False,110.67454763830243,max_epochs,1064.7215373516083,17,78
78,seed078,False,111.9655460850948,max_epochs,1072.8461344242096,17,79
79,seed079,True,8.656553124776021,success,984.1596803665161,18,80
83,seed083,True,13.287490419847643,success,231.35314345359802,19,81
80,seed080,False,101.58490222599715,max_epochs,1066.9529325962067,19,82
81,seed081,False,38.46789783590757,max_epochs,1084.9009544849396,19,83
82,seed082,False,23.83649743666185,max_epochs,1067.383303642273,19,84
84,seed084,False,35.00043257581604,max_epochs,1057.0757131576538,19,85
85,seed085,False,107.89732417809712,max_epochs,1040.2758581638336,19,86
