seed,run_id,success,best_loss,stop_reason,elapsed_seconds,success_count_so_far,finished_count_so_far
237,seed237,False,33.104666514246325,max_epochs,5998.640924215317,127,246
238,seed238,False,110.8489239074559,max_epochs,5977.165626049042,127,247
260,seed260,True,19.54920767166961,success,1776.4875752925873,128,248
257,seed257,True,19.996546007780218,success,2047.6807608604431,129,249
240,seed240,False,100.59526235927531,max_epochs,5992.403007745743,129,250
262,seed262,True,19.96650445995059,success,1714.3882703781128,130,251
241,seed241,False,110.75392982457288,max_epochs,5977.225895643234,130,252
249,seed249,True,19.446642345012606,success,4226.960631370544,131,253
243,seed243,False,110.82151408584201,max_epochs,6102.711809635162,131,254
244,seed244,False,100.57867838579887,max_epochs,6033.881175994873,131,255
252,seed252,True,17.69334811974734,success,4559.24649310112,132,256
259,seed259,True,10.957863120774078,success,3439.1702053546906,133,257
264,seed264,True,19.656593835187067,success,2778.4624791145325,134,258
274,seed274,True,17.525924610057608,success,1310.9921462535858,135,259
250,seed250,False,100.52553121916098,max_epochs,5965.746165037155,135,260
251,seed251,False,70.99012324752097,max_epochs,6017.292345285416,135,261
253,seed253,False,100.43112032339661,max_epochs,5966.677065372467,135,262
277,seed277,True,19.950086564399776,success,1143.7676224708557,136,263
273,seed273,True,16.54709123154258,success,2318.328012943268,137,264
256,seed256,False,110.76316976050767,max_epochs,6045.098070383072,137,265
258,seed258,False,110.83755169748176,max_epochs,6161.411568641663,137,266
267,seed267,True,14.907674568770974,success,4230.028361558914,138,267
261,seed261,False,107.94290069514607,max_epochs,5989.480683326721,138,268
284,seed284,True,14.145199475539298,success,1080.3983585834503,139,269
263,seed263,False,110.7965985726615,max_epochs,6107.364997625351,139,270
281,seed281,True,14.773729987217106,success,2177.8132104873657,140,271
280,seed280,True,19.20710965603277,success,2268.7842421531677,141,272
276,seed276,True,14.80087615706,success,3953.0301861763,142,273
266,seed266,False,71.68580211685494,max_epochs,6227.002190113068,142,274
265,seed265,False,26.77661365260021,max_epochs,6484.664215326309,142,275
285,seed285,True,12.909359071571455,success,1900.3437821865082,143,276
270,seed270,True,19.29549028043909,success,5674.57830953598,144,277
278,seed278,True,14.769097849929652,success,3678.6628782749176,145,278
268,seed268,False,71.15664428227048,max_epochs,6178.764739513397,145,279
283,seed283,True,19.59397014799769,success,2907.124630689621,146,280
275,seed275,True,18.65996991449432,success,4849.4526171684265,147,281
269,seed269,False,70.73567810230259,max_epochs,6163.86484670639,147,282
286,seed286,True,7.595291588483091,success,2276.2391312122345,148,283
