seed,run_id,success,best_loss,stop_reason,elapsed_seconds,success_count_so_far,finished_count_so_far
17,seed017,True,19.914557302035714,success,711.5290687084198,1,1
13,seed013,True,12.28349476865014,success,896.492657661438,2,2
12,seed012,True,12.626891018230006,success,1213.81978225708,3,3
21,seed021,True,19.038099645740527,success,872.4479556083679,4,4
4,seed004,True,18.112370634007846,success,1831.103538274765,5,5
14,seed014,True,19.941201505461787,success,1872.181176185608,6,6
11,seed011,True,10.830572245798418,success,1989.6575593948364,7,7
19,seed019,True,18.96019587951926,success,2314.421684026718,8,8
15,seed015,True,18.071178804913398,success,2736.656975030899,9,9
18,seed018,True,17.273164470983847,success,2879.1163330078125,10,10
22,seed022,True,14.739769725642901,success,2384.1661717891693,11,11
16,seed016,False,110.79929970375524,max_epochs,3788.43257522583,11,12
6,seed006,False,100.44419757368586,max_epochs,3789.9226014614105,11,13
9,seed009,False,110.68078876417397,max_epochs,3790.1857645511627,11,14
1,seed001,False,107.81745583278682,max_epochs,3794.9468772411346,11,15
10,seed010,False,106.18670215028236,max_epochs,3828.584729194641,11,16
0,seed000,False,55.560908454342766,max_epochs,3833.331284761429,11,17
5,seed005,False,21.633970055568934,max_epochs,3845.7289407253265,11,18
3,seed003,False,44.47443439816648,max_epochs,3874.2896008491516,11,19
8,seed008,False,63.188584048076095,max_epochs,3873.3043122291565,11,20
7,seed007,False,71.96848743444158,max_epochs,3875.661473751068,11,21
2,seed002,False,54.998021828684486,max_epochs,3883.1539471149445,11,22
20,seed020,False,110.85556956046112,max_epochs,3804.33962059021,11,23
33,seed033,True,6.916431517824657,success,742.1429805755615,12,24
37,seed037,True,8.804133076773242,success,697.370069026947,13,25
23,seed023,True,10.716708702916275,success,3216.2459564208984,14,26
41,seed041,True,14.427662128735703,success,1110.5921263694763,15,27
31,seed031,True,18.634057253353916,success,1246.8122222423553,16,28
30,seed030,True,15.193072756846334,success,1543.0568270683289,17,29
42,seed042,True,15.746618464230284,success,1042.4434645175934,18,30
24,seed024,False,117.8011905193024,max_epochs,3811.3619718551636,18,31
25,seed025,False,100.75255496112766,max_epochs,3772.5468742847443,18,32
26,seed026,False,109.2343347194633,max_epochs,3754.0485665798187,18,33
34,seed034,True,19.82039500978057,success,2213.0493655204773,19,34
47,seed047,True,16.72178037079882,success,1123.7322566509247,20,35
35,seed035,True,14.332309900003253,success,2344.622501373291,21,36
43,seed043,True,18.419337501652553,success,1655.0861978530884,22,37
27,seed027,False,109.44322089851642,max_epochs,3891.8703303337097,22,38
28,seed028,False,62.68559576995726,max_epochs,3785.1064791679382,22,39
36,seed036,True,13.934432012800752,success,2799.7503197193146,23,40
46,seed046,True,17.08291870091852,success,1634.3959283828735,24,41
29,seed029,False,110.80149761151658,max_epochs,3844.847115278244,24,42
55,seed055,True,10.946442723772877,success,1074.2463743686676,25,43
32,seed032,False,31.758278388260784,max_epochs,3833.939399242401,25,44
39,seed039,False,110.8415930910449,max_epochs,3771.7772557735443,25,45
40,seed040,False,103.09638199182595,max_epochs,3794.2078063488007,25,46
56,seed056,True,19.0550049817921,success,1515.725887298584,26,47
38,seed038,False,34.34606055381138,max_epochs,4048.833605527878,26,48
44,seed044,False,102.47028809977331,max_epochs,3806.5882103443146,26,49
66,seed066,True,18.985951669245395,success,740.4249584674835,27,50
65,seed065,True,13.00694337548931,success,1046.1661930084229,28,51
45,seed045,False,110.77088358794404,max_epochs,3803.4683113098145,28,52
48,seed048,False,22.086073362171064,max_epochs,3837.399677991867,28,53
51,seed051,True,19.280670144895875,success,3599.5459320545197,29,54
49,seed049,False,100.69601229055425,max_epochs,3737.6705226898193,29,55
50,seed050,False,93.1739736342499,max_epochs,3773.820904970169,29,56
52,seed052,False,110.878959567075,max_epochs,3785.4412457942963,29,57
69,seed069,True,18.75674750518005,success,1131.3916618824005,30,58
53,seed053,False,103.25546558989302,max_epochs,3833.3494160175323,30,59
57,seed057,False,104.71915280426376,max_epochs,3801.4933066368103,30,60
54,seed054,False,48.05478461100058,max_epochs,3846.3119089603424,30,61
67,seed067,True,18.621071065670318,success,2146.8779933452606,31,62
62,seed062,True,19.06186631447679,success,2954.2611503601074,32,63
70,seed070,True,19.86977623322059,success,1483.8654477596283,33,64
58,seed058,False,33.65819098020069,max_epochs,3827.8040957450867,33,65
60,seed060,False,110.794248868159,max_epochs,3785.0567696094513,33,66
59,seed059,False,100.32082962499732,max_epochs,3844.3882904052734,33,67
61,seed061,False,110.81247029672731,max_epochs,3826.230533838272,33,68
71,seed071,True,18.625332016097552,success,1819.6182796955109,34,69
76,seed076,True,18.294147101605247,success,1259.0615994930267,35,70
63,seed063,False,106.45187688376727,max_epochs,3757.4195833206177,35,71
64,seed064,False,20.405350091640365,max_epochs,3747.576507091522,35,72
86,seed086,True,18.878472906830602,success,964.0975131988525,36,73
78,seed078,True,17.39125702858722,success,1806.6629304885864,37,74
68,seed068,False,76.31964823660412,max_epochs,3766.0841286182404,37,75
72,seed072,True,10.984922041591005,success,3391.3639147281647,38,76
74,seed074,True,15.63570322983654,success,3188.4653401374817,39,77
73,seed073,False,77.38967494106608,max_epochs,3866.6583659648895,39,78
75,seed075,False,110.7945282011226,max_epochs,3876.8770735263824,39,79
82,seed082,True,16.49477130950789,success,3223.9397432804108,40,80
77,seed077,False,26.217127951982036,max_epochs,3950.999372243881,40,81
80,seed080,False,101.33712504351206,max_epochs,3747.5509424209595,40,82
79,seed079,False,100.40159870766745,max_epochs,3782.8293652534485,40,83
81,seed081,False,110.59516655276416,max_epochs,3781.777810573578,40,84
83,seed083,False,69.56313772870512,max_epochs,3747.404383420944,40,85
84,seed084,False,100.1661812283994,max_epochs,3761.484385251999,40,86
87,seed087,False,37.670144346218905,max_epochs,3652.7509903907776,40,87
88,seed088,False,104.63208974556093,max_epochs,3610.0606966018677,40,88
85,seed085,False,32.18810323446773,max_epochs,3904.43607378006,40,89
89,seed089,False,34.910105023532026,max_epochs,3569.739677667618,40,90
98,seed098,True,19.608224815398934,success,1092.3063373565674,41,91
90,seed090,False,105.11777582683033,max_epochs,3287.5665471553802,41,92
91,seed091,False,20.77835171119928,max_epochs,3296.5932121276855,41,93
92,seed092,False,101.9077848296988,max_epochs,3246.3586478233337,41,94
93,seed093,False,57.67226030885556,max_epochs,3149.094434261322,41,95
94,seed094,False,103.30752814091731,max_epochs,2798.0884461402893,41,96
95,seed095,False,28.97007483966722,max_epochs,2619.2810728549957,41,97
96,seed096,False,93.74179350904599,max_epochs,2562.9743728637695,41,98
97,seed097,False,65.38756139614507,max_epochs,2110.2115750312805,41,99
99,seed099,False,109.29932688635044,max_epochs,1858.0509457588196,41,100
