method,run_id,seed,epoch,candidate_evaluations,batch_size,n_cpus,epoch_best_loss,epoch_median_loss,saved_best_loss,success,stop_reason,elapsed_seconds
rl4crn_rne_oscillator_trace_8rxn_stop_risksched085to095_lr1e4_entropy01to005_s1_c1_rnetol_d256_depth3_p20,seed107,107,1,100,100,16,123.64308631737981,130.49662333399607,123.64308631737981,False,max_epochs,8.618066787719727
rl4crn_rne_oscillator_trace_8rxn_stop_risksched085to095_lr1e4_entropy01to005_s1_c1_rnetol_d256_depth3_p20,seed107,107,2,200,100,16,123.87263076962684,129.2573597623104,123.64308631737981,False,max_epochs,12.289112567901611
rl4crn_rne_oscillator_trace_8rxn_stop_risksched085to095_lr1e4_entropy01to005_s1_c1_rnetol_d256_depth3_p20,seed107,107,3,300,100,16,124.01112478330658,131.98779385880698,123.64308631737981,False,max_epochs,17.12505269050598
rl4crn_rne_oscillator_trace_8rxn_stop_risksched085to095_lr1e4_entropy01to005_s1_c1_rnetol_d256_depth3_p20,seed107,107,4,400,100,16,124.01517143853889,132.68188849006054,123.64308631737981,False,max_epochs,22.26395869255066
rl4crn_rne_oscillator_trace_8rxn_stop_risksched085to095_lr1e4_entropy01to005_s1_c1_rnetol_d256_depth3_p20,seed107,107,5,500,100,16,123.00600325731001,130.58570365507398,123.00600325731001,False,max_epochs,27.227452754974365
rl4crn_rne_oscillator_trace_8rxn_stop_risksched085to095_lr1e4_entropy01to005_s1_c1_rnetol_d256_depth3_p20,seed107,107,6,600,100,16,125.0,131.46388679470937,123.00600325731001,False,max_epochs,31.85546898841858
rl4crn_rne_oscillator_trace_8rxn_stop_risksched085to095_lr1e4_entropy01to005_s1_c1_rnetol_d256_depth3_p20,seed107,107,7,700,100,16,124.02285291379039,131.6356790236582,123.00600325731001,False,max_epochs,36.32648420333862
rl4crn_rne_oscillator_trace_8rxn_stop_risksched085to095_lr1e4_entropy01to005_s1_c1_rnetol_d256_depth3_p20,seed107,107,8,800,100,16,123.93977589827425,131.49734155375108,123.00600325731001,False,max_epochs,41.057551860809326
rl4crn_rne_oscillator_trace_8rxn_stop_risksched085to095_lr1e4_entropy01to005_s1_c1_rnetol_d256_depth3_p20,seed107,107,9,900,100,16,123.04007205735488,132.62407929846518,123.00600325731001,False,max_epochs,43.12206697463989
rl4crn_rne_oscillator_trace_8rxn_stop_risksched085to095_lr1e4_entropy01to005_s1_c1_rnetol_d256_depth3_p20,seed107,107,10,1000,100,16,124.61076650249923,130.66171785656502,123.00600325731001,False,max_epochs,47.58907389640808
rl4crn_rne_oscillator_trace_8rxn_stop_risksched085to095_lr1e4_entropy01to005_s1_c1_rnetol_d256_depth3_p20,seed107,107,11,1100,100,16,123.96827728050296,130.81948326922657,123.00600325731001,False,max_epochs,52.36597204208374
rl4crn_rne_oscillator_trace_8rxn_stop_risksched085to095_lr1e4_entropy01to005_s1_c1_rnetol_d256_depth3_p20,seed107,107,12,1200,100,16,123.99289666502975,129.9951733890158,123.00600325731001,False,max_epochs,57.0477180480957
