seed,file,fitness,loss,parse_ok,rne_is_oscillator,rne_is_broken_oscillator,rne_fixed_by_reaction_removal,rne_posthoc_success,error
seed075,/local0/rossin/git/GenAI-Net/comparisons/rne_oscillator/data/posthoc/rl4crn_rne_oscillator_trace_8rxn_stop_risksched085to09_lr1e4_entropy005_s4_c1_rnetol_d256_depth3_p20_antimony/seed075.ant,0.010008854939516577,99.91152894541796,True,False,False,False,False,
seed076,/local0/rossin/git/GenAI-Net/comparisons/rne_oscillator/data/posthoc/rl4crn_rne_oscillator_trace_8rxn_stop_risksched085to09_lr1e4_entropy005_s4_c1_rnetol_d256_depth3_p20_antimony/seed076.ant,0.013899758585829073,71.9436955559436,True,True,False,False,True,
seed077,/local0/rossin/git/GenAI-Net/comparisons/rne_oscillator/data/posthoc/rl4crn_rne_oscillator_trace_8rxn_stop_risksched085to09_lr1e4_entropy005_s4_c1_rnetol_d256_depth3_p20_antimony/seed077.ant,0.014146724618758953,70.68774058653634,True,False,False,False,False,
seed078,/local0/rossin/git/GenAI-Net/comparisons/rne_oscillator/data/posthoc/rl4crn_rne_oscillator_trace_8rxn_stop_risksched085to09_lr1e4_entropy005_s4_c1_rnetol_d256_depth3_p20_antimony/seed078.ant,0.01635970010359665,61.12581487848618,True,False,False,False,False,
seed079,/local0/rossin/git/GenAI-Net/comparisons/rne_oscillator/data/posthoc/rl4crn_rne_oscillator_trace_8rxn_stop_risksched085to09_lr1e4_entropy005_s4_c1_rnetol_d256_depth3_p20_antimony/seed079.ant,0.03146874296196422,31.777564207400484,True,True,False,False,True,
seed080,/local0/rossin/git/GenAI-Net/comparisons/rne_oscillator/data/posthoc/rl4crn_rne_oscillator_trace_8rxn_stop_risksched085to09_lr1e4_entropy005_s4_c1_rnetol_d256_depth3_p20_antimony/seed080.ant,0.06460561894271649,15.478529830147815,True,False,False,False,False,
seed081,/local0/rossin/git/GenAI-Net/comparisons/rne_oscillator/data/posthoc/rl4crn_rne_oscillator_trace_8rxn_stop_risksched085to09_lr1e4_entropy005_s4_c1_rnetol_d256_depth3_p20_antimony/seed081.ant,0.009022774856827408,110.83064975774208,True,False,False,False,False,
seed082,/local0/rossin/git/GenAI-Net/comparisons/rne_oscillator/data/posthoc/rl4crn_rne_oscillator_trace_8rxn_stop_risksched085to09_lr1e4_entropy005_s4_c1_rnetol_d256_depth3_p20_antimony/seed082.ant,0.06340054235402415,15.772735734910132,True,False,False,False,False,
seed083,/local0/rossin/git/GenAI-Net/comparisons/rne_oscillator/data/posthoc/rl4crn_rne_oscillator_trace_8rxn_stop_risksched085to09_lr1e4_entropy005_s4_c1_rnetol_d256_depth3_p20_antimony/seed083.ant,0.056033068889103324,17.846604154042126,True,True,False,False,True,
seed084,/local0/rossin/git/GenAI-Net/comparisons/rne_oscillator/data/posthoc/rl4crn_rne_oscillator_trace_8rxn_stop_risksched085to09_lr1e4_entropy005_s4_c1_rnetol_d256_depth3_p20_antimony/seed084.ant,0.039949382518270564,25.031676010077433,True,False,False,False,False,
seed085,/local0/rossin/git/GenAI-Net/comparisons/rne_oscillator/data/posthoc/rl4crn_rne_oscillator_trace_8rxn_stop_risksched085to09_lr1e4_entropy005_s4_c1_rnetol_d256_depth3_p20_antimony/seed085.ant,0.05918416441653595,16.896411563100514,True,False,False,False,False,
seed086,/local0/rossin/git/GenAI-Net/comparisons/rne_oscillator/data/posthoc/rl4crn_rne_oscillator_trace_8rxn_stop_risksched085to09_lr1e4_entropy005_s4_c1_rnetol_d256_depth3_p20_antimony/seed086.ant,0.00902612233012231,110.78954654345453,True,False,False,False,False,
seed087,/local0/rossin/git/GenAI-Net/comparisons/rne_oscillator/data/posthoc/rl4crn_rne_oscillator_trace_8rxn_stop_risksched085to09_lr1e4_entropy005_s4_c1_rnetol_d256_depth3_p20_antimony/seed087.ant,0.06641477709426698,15.056890104150051,True,True,False,False,True,
seed088,/local0/rossin/git/GenAI-Net/comparisons/rne_oscillator/data/posthoc/rl4crn_rne_oscillator_trace_8rxn_stop_risksched085to09_lr1e4_entropy005_s4_c1_rnetol_d256_depth3_p20_antimony/seed088.ant,0.021046550720843427,47.513723900118755,True,False,False,False,False,
seed089,/local0/rossin/git/GenAI-Net/comparisons/rne_oscillator/data/posthoc/rl4crn_rne_oscillator_trace_8rxn_stop_risksched085to09_lr1e4_entropy005_s4_c1_rnetol_d256_depth3_p20_antimony/seed089.ant,0.05219698601839383,19.15819429971699,True,True,False,False,True,
seed090,/local0/rossin/git/GenAI-Net/comparisons/rne_oscillator/data/posthoc/rl4crn_rne_oscillator_trace_8rxn_stop_risksched085to09_lr1e4_entropy005_s4_c1_rnetol_d256_depth3_p20_antimony/seed090.ant,0.009843603246538638,101.58881610264368,True,False,False,False,False,
seed091,/local0/rossin/git/GenAI-Net/comparisons/rne_oscillator/data/posthoc/rl4crn_rne_oscillator_trace_8rxn_stop_risksched085to09_lr1e4_entropy005_s4_c1_rnetol_d256_depth3_p20_antimony/seed091.ant,0.011427212199634508,87.5104078343784,True,False,False,False,False,
seed092,/local0/rossin/git/GenAI-Net/comparisons/rne_oscillator/data/posthoc/rl4crn_rne_oscillator_trace_8rxn_stop_risksched085to09_lr1e4_entropy005_s4_c1_rnetol_d256_depth3_p20_antimony/seed092.ant,0.01811626259954421,55.199023225969306,True,False,False,False,False,
seed093,/local0/rossin/git/GenAI-Net/comparisons/rne_oscillator/data/posthoc/rl4crn_rne_oscillator_trace_8rxn_stop_risksched085to09_lr1e4_entropy005_s4_c1_rnetol_d256_depth3_p20_antimony/seed093.ant,0.009275029405198136,107.81636977232178,True,False,False,False,False,
seed094,/local0/rossin/git/GenAI-Net/comparisons/rne_oscillator/data/posthoc/rl4crn_rne_oscillator_trace_8rxn_stop_risksched085to09_lr1e4_entropy005_s4_c1_rnetol_d256_depth3_p20_antimony/seed094.ant,0.009358622591450474,106.8533312705168,True,False,False,False,False,
seed095,/local0/rossin/git/GenAI-Net/comparisons/rne_oscillator/data/posthoc/rl4crn_rne_oscillator_trace_8rxn_stop_risksched085to09_lr1e4_entropy005_s4_c1_rnetol_d256_depth3_p20_antimony/seed095.ant,0.03503977154627098,28.538998853901564,True,False,False,False,False,
seed096,/local0/rossin/git/GenAI-Net/comparisons/rne_oscillator/data/posthoc/rl4crn_rne_oscillator_trace_8rxn_stop_risksched085to09_lr1e4_entropy005_s4_c1_rnetol_d256_depth3_p20_antimony/seed096.ant,0.014681141279911538,68.11459551637974,True,False,False,False,False,
seed097,/local0/rossin/git/GenAI-Net/comparisons/rne_oscillator/data/posthoc/rl4crn_rne_oscillator_trace_8rxn_stop_risksched085to09_lr1e4_entropy005_s4_c1_rnetol_d256_depth3_p20_antimony/seed097.ant,0.05459088192647175,18.31807739151194,True,True,False,False,True,
seed098,/local0/rossin/git/GenAI-Net/comparisons/rne_oscillator/data/posthoc/rl4crn_rne_oscillator_trace_8rxn_stop_risksched085to09_lr1e4_entropy005_s4_c1_rnetol_d256_depth3_p20_antimony/seed098.ant,0.009395366899637358,106.43543894369873,True,False,False,False,False,
seed099,/local0/rossin/git/GenAI-Net/comparisons/rne_oscillator/data/posthoc/rl4crn_rne_oscillator_trace_8rxn_stop_risksched085to09_lr1e4_entropy005_s4_c1_rnetol_d256_depth3_p20_antimony/seed099.ant,0.009016337402765473,110.9097802499363,True,False,False,False,False,
