method,run_id,seed,epoch,candidate_evaluations,batch_size,n_cpus,epoch_best_loss,epoch_median_loss,saved_best_loss,success,stop_reason,elapsed_seconds
rl4crn_rne_oscillator_trace_8rxn_stop_risk09_lr1e4_entropy005_s4_c1,seed000,0,1,100,100,16,123.73924303860073,132.3949011472074,123.73924303860073,False,max_epochs,5.306572675704956
rl4crn_rne_oscillator_trace_8rxn_stop_risk09_lr1e4_entropy005_s4_c1,seed000,0,2,200,100,16,124.10482645056905,131.61481667890865,123.73924303860073,False,max_epochs,6.788675308227539
rl4crn_rne_oscillator_trace_8rxn_stop_risk09_lr1e4_entropy005_s4_c1,seed000,0,3,300,100,16,124.09110428569127,129.4501586907372,123.73924303860073,False,max_epochs,8.088391780853271
rl4crn_rne_oscillator_trace_8rxn_stop_risk09_lr1e4_entropy005_s4_c1,seed000,0,4,400,100,16,123.52499354184027,130.08233720976895,123.52499354184027,False,max_epochs,9.577100038528442
rl4crn_rne_oscillator_trace_8rxn_stop_risk09_lr1e4_entropy005_s4_c1,seed000,0,5,500,100,16,124.97639149724914,129.48294518287167,123.52499354184027,False,max_epochs,11.056130647659302
rl4crn_rne_oscillator_trace_8rxn_stop_risk09_lr1e4_entropy005_s4_c1,seed000,0,6,600,100,16,124.12371544309141,131.31174537735433,123.52499354184027,False,max_epochs,12.67777705192566
rl4crn_rne_oscillator_trace_8rxn_stop_risk09_lr1e4_entropy005_s4_c1,seed000,0,7,700,100,16,123.43367046214547,130.26681359494333,123.43367046214547,False,max_epochs,14.362999677658081
rl4crn_rne_oscillator_trace_8rxn_stop_risk09_lr1e4_entropy005_s4_c1,seed000,0,8,800,100,16,124.47980512132293,130.94608769890166,123.43367046214547,False,max_epochs,16.003567695617676
rl4crn_rne_oscillator_trace_8rxn_stop_risk09_lr1e4_entropy005_s4_c1,seed000,0,9,900,100,16,122.92218234787747,131.15301828934753,122.92218234787747,False,max_epochs,17.528642892837524
rl4crn_rne_oscillator_trace_8rxn_stop_risk09_lr1e4_entropy005_s4_c1,seed000,0,10,1000,100,16,123.43693410511341,131.03052777562877,122.92218234787747,False,max_epochs,19.211448669433594
rl4crn_rne_oscillator_trace_8rxn_stop_risk09_lr1e4_entropy005_s4_c1,seed000,0,11,1100,100,16,122.71326866277242,129.54263776998016,122.71326866277242,False,max_epochs,20.77385449409485
rl4crn_rne_oscillator_trace_8rxn_stop_risk09_lr1e4_entropy005_s4_c1,seed000,0,12,1200,100,16,122.74398687317587,130.79079206784493,122.71326866277242,False,max_epochs,22.513299703598022
rl4crn_rne_oscillator_trace_8rxn_stop_risk09_lr1e4_entropy005_s4_c1,seed000,0,13,1300,100,16,121.81265956465121,131.17746191139173,121.81265956465121,False,max_epochs,24.415427446365356
rl4crn_rne_oscillator_trace_8rxn_stop_risk09_lr1e4_entropy005_s4_c1,seed000,0,14,1400,100,16,121.38476623781608,128.80014827378858,121.38476623781608,False,max_epochs,26.28969144821167
rl4crn_rne_oscillator_trace_8rxn_stop_risk09_lr1e4_entropy005_s4_c1,seed000,0,15,1500,100,16,123.94587987738679,128.41698874194947,121.38476623781608,False,max_epochs,28.1815447807312
rl4crn_rne_oscillator_trace_8rxn_stop_risk09_lr1e4_entropy005_s4_c1,seed000,0,16,1600,100,16,122.1477536645729,129.31036638609152,121.38476623781608,False,max_epochs,29.69694685935974
rl4crn_rne_oscillator_trace_8rxn_stop_risk09_lr1e4_entropy005_s4_c1,seed000,0,17,1700,100,16,123.16010088482936,128.1449371012069,121.38476623781608,False,max_epochs,31.348859786987305
rl4crn_rne_oscillator_trace_8rxn_stop_risk09_lr1e4_entropy005_s4_c1,seed000,0,18,1800,100,16,121.7710151623108,129.08788679975328,121.38476623781608,False,max_epochs,33.05827975273132
rl4crn_rne_oscillator_trace_8rxn_stop_risk09_lr1e4_entropy005_s4_c1,seed000,0,19,1900,100,16,121.93547906194462,130.07664147494253,121.38476623781608,False,max_epochs,34.94996929168701
rl4crn_rne_oscillator_trace_8rxn_stop_risk09_lr1e4_entropy005_s4_c1,seed000,0,20,2000,100,16,121.80523859536858,127.10704920699939,121.38476623781608,False,max_epochs,36.56901717185974
rl4crn_rne_oscillator_trace_8rxn_stop_risk09_lr1e4_entropy005_s4_c1,seed000,0,21,2100,100,16,122.39267241559193,130.99640592727692,121.38476623781608,False,max_epochs,38.328036069869995
rl4crn_rne_oscillator_trace_8rxn_stop_risk09_lr1e4_entropy005_s4_c1,seed000,0,22,2200,100,16,121.35586259842414,131.6043547476117,121.35586259842414,False,max_epochs,40.46151804924011
rl4crn_rne_oscillator_trace_8rxn_stop_risk09_lr1e4_entropy005_s4_c1,seed000,0,23,2300,100,16,121.20888331044597,128.3801781460974,121.20888331044597,False,max_epochs,42.25016498565674
rl4crn_rne_oscillator_trace_8rxn_stop_risk09_lr1e4_entropy005_s4_c1,seed000,0,24,2400,100,16,120.67097349168688,133.77353692999935,120.67097349168688,False,max_epochs,44.22789406776428
rl4crn_rne_oscillator_trace_8rxn_stop_risk09_lr1e4_entropy005_s4_c1,seed000,0,25,2500,100,16,121.26564509005709,132.8646757625712,120.67097349168688,False,max_epochs,46.066797494888306
rl4crn_rne_oscillator_trace_8rxn_stop_risk09_lr1e4_entropy005_s4_c1,seed000,0,26,2600,100,16,120.6959811074622,131.27347654192585,120.67097349168688,False,max_epochs,47.823997497558594
rl4crn_rne_oscillator_trace_8rxn_stop_risk09_lr1e4_entropy005_s4_c1,seed000,0,27,2700,100,16,121.32422173885264,130.55738797686345,120.67097349168688,False,max_epochs,49.52197980880737
rl4crn_rne_oscillator_trace_8rxn_stop_risk09_lr1e4_entropy005_s4_c1,seed000,0,28,2800,100,16,120.75889895934091,133.27740856851136,120.67097349168688,False,max_epochs,51.32010221481323
rl4crn_rne_oscillator_trace_8rxn_stop_risk09_lr1e4_entropy005_s4_c1,seed000,0,29,2900,100,16,120.93780514475324,129.7574288538625,120.67097349168688,False,max_epochs,53.02646517753601
rl4crn_rne_oscillator_trace_8rxn_stop_risk09_lr1e4_entropy005_s4_c1,seed000,0,30,3000,100,16,120.86219730548912,130.45437955403932,120.67097349168688,False,max_epochs,54.67303538322449
rl4crn_rne_oscillator_trace_8rxn_stop_risk09_lr1e4_entropy005_s4_c1,seed000,0,31,3100,100,16,120.95856303771447,129.02320488808758,120.67097349168688,False,max_epochs,56.50189924240112
rl4crn_rne_oscillator_trace_8rxn_stop_risk09_lr1e4_entropy005_s4_c1,seed000,0,32,3200,100,16,120.41220821158342,128.8711908764871,120.41220821158342,False,max_epochs,58.31582283973694
rl4crn_rne_oscillator_trace_8rxn_stop_risk09_lr1e4_entropy005_s4_c1,seed000,0,33,3300,100,16,120.40022089526968,129.39097439197357,120.40022089526968,False,max_epochs,60.18901562690735
rl4crn_rne_oscillator_trace_8rxn_stop_risk09_lr1e4_entropy005_s4_c1,seed000,0,34,3400,100,16,120.64135815162999,128.24965526575983,120.40022089526968,False,max_epochs,61.75281810760498
rl4crn_rne_oscillator_trace_8rxn_stop_risk09_lr1e4_entropy005_s4_c1,seed000,0,35,3500,100,16,120.50899479202666,129.25146061651398,120.40022089526968,False,max_epochs,63.28491497039795
rl4crn_rne_oscillator_trace_8rxn_stop_risk09_lr1e4_entropy005_s4_c1,seed000,0,36,3600,100,16,120.4599263230935,128.66740748325122,120.40022089526968,False,max_epochs,64.69945025444031
rl4crn_rne_oscillator_trace_8rxn_stop_risk09_lr1e4_entropy005_s4_c1,seed000,0,37,3700,100,16,120.65775922084076,125.02525614540698,120.40022089526968,False,max_epochs,66.17529845237732
rl4crn_rne_oscillator_trace_8rxn_stop_risk09_lr1e4_entropy005_s4_c1,seed000,0,38,3800,100,16,121.16688487497683,124.82451773216758,120.40022089526968,False,max_epochs,67.51973462104797
rl4crn_rne_oscillator_trace_8rxn_stop_risk09_lr1e4_entropy005_s4_c1,seed000,0,39,3900,100,16,120.60001038965137,124.60038283574008,120.40022089526968,False,max_epochs,69.08999919891357
rl4crn_rne_oscillator_trace_8rxn_stop_risk09_lr1e4_entropy005_s4_c1,seed000,0,40,4000,100,16,120.7809024351926,129.80508229185045,120.40022089526968,False,max_epochs,70.4623634815216
rl4crn_rne_oscillator_trace_8rxn_stop_risk09_lr1e4_entropy005_s4_c1,seed000,0,41,4100,100,16,120.51712114268008,129.02414082904943,120.40022089526968,False,max_epochs,72.10653233528137
rl4crn_rne_oscillator_trace_8rxn_stop_risk09_lr1e4_entropy005_s4_c1,seed000,0,42,4200,100,16,120.29547144164064,127.39813182151266,120.29547144164064,False,max_epochs,73.59623956680298
rl4crn_rne_oscillator_trace_8rxn_stop_risk09_lr1e4_entropy005_s4_c1,seed000,0,43,4300,100,16,120.46480785370353,129.41323126471266,120.29547144164064,False,max_epochs,75.59141874313354
rl4crn_rne_oscillator_trace_8rxn_stop_risk09_lr1e4_entropy005_s4_c1,seed000,0,44,4400,100,16,120.3334662083865,125.57601415841663,120.29547144164064,False,max_epochs,77.22051572799683
