method,run_id,seed,epoch,candidate_evaluations,batch_size,n_cpus,epoch_best_loss,epoch_median_loss,saved_best_loss,success,stop_reason,elapsed_seconds
rl4crn_rne_oscillator_trace_8rxn_stop_risksched085to09_lr1e4_entropy005_s4_c1_rnetol_d256_depth3_p20_bs200,seed120,120,1,200,200,16,123.08249688097038,130.27492606978197,123.08249688097038,False,max_epochs,10.89570927619934
rl4crn_rne_oscillator_trace_8rxn_stop_risksched085to09_lr1e4_entropy005_s4_c1_rnetol_d256_depth3_p20_bs200,seed120,120,2,400,200,16,123.80666489439065,131.01180524505025,123.08249688097038,False,max_epochs,17.54481315612793
rl4crn_rne_oscillator_trace_8rxn_stop_risksched085to09_lr1e4_entropy005_s4_c1_rnetol_d256_depth3_p20_bs200,seed120,120,3,600,200,16,123.15593248010218,130.5922807262316,123.08249688097038,False,max_epochs,25.830288887023926
rl4crn_rne_oscillator_trace_8rxn_stop_risksched085to09_lr1e4_entropy005_s4_c1_rnetol_d256_depth3_p20_bs200,seed120,120,4,800,200,16,123.78621794728913,130.6090359226639,123.08249688097038,False,max_epochs,34.354910373687744
rl4crn_rne_oscillator_trace_8rxn_stop_risksched085to09_lr1e4_entropy005_s4_c1_rnetol_d256_depth3_p20_bs200,seed120,120,5,1000,200,16,123.03264746180439,130.9429208969662,123.03264746180439,False,max_epochs,42.77230882644653
rl4crn_rne_oscillator_trace_8rxn_stop_risksched085to09_lr1e4_entropy005_s4_c1_rnetol_d256_depth3_p20_bs200,seed120,120,6,1200,200,16,124.3106231509967,131.50657079944745,123.03264746180439,False,max_epochs,51.239235401153564
rl4crn_rne_oscillator_trace_8rxn_stop_risksched085to09_lr1e4_entropy005_s4_c1_rnetol_d256_depth3_p20_bs200,seed120,120,7,1400,200,16,124.41016000747246,131.67859955865194,123.03264746180439,False,max_epochs,59.78195333480835
rl4crn_rne_oscillator_trace_8rxn_stop_risksched085to09_lr1e4_entropy005_s4_c1_rnetol_d256_depth3_p20_bs200,seed120,120,8,1600,200,16,124.26373699942248,132.08397520553555,123.03264746180439,False,max_epochs,67.82984662055969
rl4crn_rne_oscillator_trace_8rxn_stop_risksched085to09_lr1e4_entropy005_s4_c1_rnetol_d256_depth3_p20_bs200,seed120,120,9,1800,200,16,123.39493580701821,131.2341826386845,123.03264746180439,False,max_epochs,75.69963431358337
rl4crn_rne_oscillator_trace_8rxn_stop_risksched085to09_lr1e4_entropy005_s4_c1_rnetol_d256_depth3_p20_bs200,seed120,120,10,2000,200,16,122.89571889028188,130.6280454202073,122.89571889028188,False,max_epochs,83.6727466583252
rl4crn_rne_oscillator_trace_8rxn_stop_risksched085to09_lr1e4_entropy005_s4_c1_rnetol_d256_depth3_p20_bs200,seed120,120,11,2200,200,16,123.02980204287464,130.75659888296957,122.89571889028188,False,max_epochs,91.78210353851318
rl4crn_rne_oscillator_trace_8rxn_stop_risksched085to09_lr1e4_entropy005_s4_c1_rnetol_d256_depth3_p20_bs200,seed120,120,12,2400,200,16,123.76863220441848,130.50959854080682,122.89571889028188,False,max_epochs,97.69662427902222
rl4crn_rne_oscillator_trace_8rxn_stop_risksched085to09_lr1e4_entropy005_s4_c1_rnetol_d256_depth3_p20_bs200,seed120,120,13,2600,200,16,122.6287817457611,130.6358011171537,122.6287817457611,False,max_epochs,101.90776228904724
rl4crn_rne_oscillator_trace_8rxn_stop_risksched085to09_lr1e4_entropy005_s4_c1_rnetol_d256_depth3_p20_bs200,seed120,120,14,2800,200,16,123.87212468984163,131.6255580353294,122.6287817457611,False,max_epochs,110.22675371170044
rl4crn_rne_oscillator_trace_8rxn_stop_risksched085to09_lr1e4_entropy005_s4_c1_rnetol_d256_depth3_p20_bs200,seed120,120,15,3000,200,16,123.34588712251026,130.9642291000404,122.6287817457611,False,max_epochs,118.49049139022827
rl4crn_rne_oscillator_trace_8rxn_stop_risksched085to09_lr1e4_entropy005_s4_c1_rnetol_d256_depth3_p20_bs200,seed120,120,16,3200,200,16,122.05685372411064,130.84659506938334,122.05685372411064,False,max_epochs,126.73979663848877
rl4crn_rne_oscillator_trace_8rxn_stop_risksched085to09_lr1e4_entropy005_s4_c1_rnetol_d256_depth3_p20_bs200,seed120,120,17,3400,200,16,122.34324645175026,129.61608674071311,122.05685372411064,False,max_epochs,135.3700520992279
rl4crn_rne_oscillator_trace_8rxn_stop_risksched085to09_lr1e4_entropy005_s4_c1_rnetol_d256_depth3_p20_bs200,seed120,120,18,3600,200,16,122.79240268620192,130.05752801406203,122.05685372411064,False,max_epochs,142.8511881828308
rl4crn_rne_oscillator_trace_8rxn_stop_risksched085to09_lr1e4_entropy005_s4_c1_rnetol_d256_depth3_p20_bs200,seed120,120,19,3800,200,16,123.04729851296595,130.0593600588529,122.05685372411064,False,max_epochs,150.8958704471588
rl4crn_rne_oscillator_trace_8rxn_stop_risksched085to09_lr1e4_entropy005_s4_c1_rnetol_d256_depth3_p20_bs200,seed120,120,20,4000,200,16,122.9829289198166,129.58354468022512,122.05685372411064,False,max_epochs,155.12461495399475
rl4crn_rne_oscillator_trace_8rxn_stop_risksched085to09_lr1e4_entropy005_s4_c1_rnetol_d256_depth3_p20_bs200,seed120,120,21,4200,200,16,122.14378423433895,128.8890649993927,122.05685372411064,False,max_epochs,161.34861707687378
rl4crn_rne_oscillator_trace_8rxn_stop_risksched085to09_lr1e4_entropy005_s4_c1_rnetol_d256_depth3_p20_bs200,seed120,120,22,4400,200,16,122.3511343977877,128.48348183550257,122.05685372411064,False,max_epochs,169.3035237789154
rl4crn_rne_oscillator_trace_8rxn_stop_risksched085to09_lr1e4_entropy005_s4_c1_rnetol_d256_depth3_p20_bs200,seed120,120,23,4600,200,16,122.74035063542435,128.09161412101219,122.05685372411064,False,max_epochs,177.80916666984558
rl4crn_rne_oscillator_trace_8rxn_stop_risksched085to09_lr1e4_entropy005_s4_c1_rnetol_d256_depth3_p20_bs200,seed120,120,24,4800,200,16,121.42164386264567,126.95824223294413,121.42164386264567,False,max_epochs,186.51326441764832
rl4crn_rne_oscillator_trace_8rxn_stop_risksched085to09_lr1e4_entropy005_s4_c1_rnetol_d256_depth3_p20_bs200,seed120,120,25,5000,200,16,120.98684425627322,126.205804598603,120.98684425627322,False,max_epochs,194.9405381679535
rl4crn_rne_oscillator_trace_8rxn_stop_risksched085to09_lr1e4_entropy005_s4_c1_rnetol_d256_depth3_p20_bs200,seed120,120,26,5200,200,16,121.01950549331156,126.48122334372671,120.98684425627322,False,max_epochs,203.524028301239
rl4crn_rne_oscillator_trace_8rxn_stop_risksched085to09_lr1e4_entropy005_s4_c1_rnetol_d256_depth3_p20_bs200,seed120,120,27,5400,200,16,121.4416646388687,126.32053305671798,120.98684425627322,False,max_epochs,211.94682025909424
rl4crn_rne_oscillator_trace_8rxn_stop_risksched085to09_lr1e4_entropy005_s4_c1_rnetol_d256_depth3_p20_bs200,seed120,120,28,5600,200,16,121.46967329820846,125.92480873093928,120.98684425627322,False,max_epochs,220.20559787750244
rl4crn_rne_oscillator_trace_8rxn_stop_risksched085to09_lr1e4_entropy005_s4_c1_rnetol_d256_depth3_p20_bs200,seed120,120,29,5800,200,16,120.94530830278427,125.86924304510202,120.94530830278427,False,max_epochs,228.74712133407593
rl4crn_rne_oscillator_trace_8rxn_stop_risksched085to09_lr1e4_entropy005_s4_c1_rnetol_d256_depth3_p20_bs200,seed120,120,30,6000,200,16,120.94157035571807,126.1357754411774,120.94157035571807,False,max_epochs,236.8899757862091
rl4crn_rne_oscillator_trace_8rxn_stop_risksched085to09_lr1e4_entropy005_s4_c1_rnetol_d256_depth3_p20_bs200,seed120,120,31,6200,200,16,121.33042383718188,126.16055391348229,120.94157035571807,False,max_epochs,245.54612040519714
rl4crn_rne_oscillator_trace_8rxn_stop_risksched085to09_lr1e4_entropy005_s4_c1_rnetol_d256_depth3_p20_bs200,seed120,120,32,6400,200,16,120.97068666162933,125.87307592499661,120.94157035571807,False,max_epochs,253.93576765060425
rl4crn_rne_oscillator_trace_8rxn_stop_risksched085to09_lr1e4_entropy005_s4_c1_rnetol_d256_depth3_p20_bs200,seed120,120,33,6600,200,16,120.52503132541305,126.52073825643339,120.52503132541305,False,max_epochs,262.12419056892395
rl4crn_rne_oscillator_trace_8rxn_stop_risksched085to09_lr1e4_entropy005_s4_c1_rnetol_d256_depth3_p20_bs200,seed120,120,34,6800,200,16,121.12380853816472,126.34008241497881,120.52503132541305,False,max_epochs,270.4579384326935
rl4crn_rne_oscillator_trace_8rxn_stop_risksched085to09_lr1e4_entropy005_s4_c1_rnetol_d256_depth3_p20_bs200,seed120,120,35,7000,200,16,120.8196112447426,126.35413324206453,120.52503132541305,False,max_epochs,278.8465220928192
rl4crn_rne_oscillator_trace_8rxn_stop_risksched085to09_lr1e4_entropy005_s4_c1_rnetol_d256_depth3_p20_bs200,seed120,120,36,7200,200,16,120.86716016080891,126.06840512562786,120.52503132541305,False,max_epochs,287.3259320259094
rl4crn_rne_oscillator_trace_8rxn_stop_risksched085to09_lr1e4_entropy005_s4_c1_rnetol_d256_depth3_p20_bs200,seed120,120,37,7400,200,16,120.83190644939596,125.81923583263934,120.52503132541305,False,max_epochs,295.48858404159546
rl4crn_rne_oscillator_trace_8rxn_stop_risksched085to09_lr1e4_entropy005_s4_c1_rnetol_d256_depth3_p20_bs200,seed120,120,38,7600,200,16,121.43542871407266,126.96393307781699,120.52503132541305,False,max_epochs,304.2726125717163
rl4crn_rne_oscillator_trace_8rxn_stop_risksched085to09_lr1e4_entropy005_s4_c1_rnetol_d256_depth3_p20_bs200,seed120,120,39,7800,200,16,120.71600082353919,127.31587084421724,120.52503132541305,False,max_epochs,312.3301935195923
rl4crn_rne_oscillator_trace_8rxn_stop_risksched085to09_lr1e4_entropy005_s4_c1_rnetol_d256_depth3_p20_bs200,seed120,120,40,8000,200,16,121.17070684069232,129.518933327442,120.52503132541305,False,max_epochs,321.0665953159332
rl4crn_rne_oscillator_trace_8rxn_stop_risksched085to09_lr1e4_entropy005_s4_c1_rnetol_d256_depth3_p20_bs200,seed120,120,41,8200,200,16,121.02058579586735,131.63483293064124,120.52503132541305,False,max_epochs,329.6188175678253
rl4crn_rne_oscillator_trace_8rxn_stop_risksched085to09_lr1e4_entropy005_s4_c1_rnetol_d256_depth3_p20_bs200,seed120,120,42,8400,200,16,120.78435900996361,131.14104649812467,120.52503132541305,False,max_epochs,337.6121711730957
rl4crn_rne_oscillator_trace_8rxn_stop_risksched085to09_lr1e4_entropy005_s4_c1_rnetol_d256_depth3_p20_bs200,seed120,120,43,8600,200,16,120.61163315468838,133.75135745002876,120.52503132541305,False,max_epochs,346.21128249168396
rl4crn_rne_oscillator_trace_8rxn_stop_risksched085to09_lr1e4_entropy005_s4_c1_rnetol_d256_depth3_p20_bs200,seed120,120,44,8800,200,16,120.82293254272258,131.77979853239174,120.52503132541305,False,max_epochs,353.9579641819
rl4crn_rne_oscillator_trace_8rxn_stop_risksched085to09_lr1e4_entropy005_s4_c1_rnetol_d256_depth3_p20_bs200,seed120,120,45,9000,200,16,120.98944323669026,127.75557972815834,120.52503132541305,False,max_epochs,362.12951588630676
