seed,run_id,success,best_loss,stop_reason,elapsed_seconds,success_count_so_far,finished_count_so_far,seed_label,loss_success,parse_ok,rne_is_oscillator,rne_is_broken_oscillator,rne_fixed_by_reaction_removal,rne_posthoc_success,error
232,seed232,False,60.38330467407838,max_epochs,5989.953541278839,125,242,seed232,False,True,True,False,False,True,
254,seed254,True,19.543524273044444,success,870.7190630435944,126,243,seed254,True,True,True,False,False,True,
255,seed255,True,19.47738977907793,success,1176.6092307567596,127,244,seed255,True,True,True,False,False,True,
234,seed234,False,71.43890587211091,max_epochs,6155.911157608032,127,245,seed234,False,True,False,False,False,False,
237,seed237,False,33.104666514246325,max_epochs,5998.640924215317,127,246,seed237,False,True,True,False,False,True,
238,seed238,False,110.8489239074559,max_epochs,5977.165626049042,127,247,seed238,False,True,False,False,False,False,
260,seed260,True,19.54920767166961,success,1776.4875752925873,128,248,seed260,True,True,False,False,False,False,
257,seed257,True,19.996546007780218,success,2047.6807608604431,129,249,seed257,True,True,True,False,False,True,
240,seed240,False,100.59526235927532,max_epochs,5992.403007745743,129,250,seed240,False,True,False,False,False,False,
262,seed262,True,19.96650445995059,success,1714.3882703781128,130,251,seed262,True,True,False,False,False,False,
241,seed241,False,110.75392982457288,max_epochs,5977.225895643234,130,252,seed241,False,True,False,False,False,False,
249,seed249,True,19.44664234501261,success,4226.960631370544,131,253,seed249,True,True,True,False,False,True,
243,seed243,False,110.821514085842,max_epochs,6102.711809635162,131,254,seed243,False,True,False,False,False,False,
244,seed244,False,100.57867838579888,max_epochs,6033.881175994873,131,255,seed244,False,True,False,False,False,False,
252,seed252,True,17.69334811974734,success,4559.24649310112,132,256,seed252,True,True,False,True,False,False,
259,seed259,True,10.957863120774078,success,3439.1702053546906,133,257,seed259,True,True,False,False,False,False,
264,seed264,True,19.656593835187067,success,2778.4624791145325,134,258,seed264,True,True,False,False,False,False,
274,seed274,True,17.525924610057608,success,1310.9921462535858,135,259,seed274,True,True,True,False,False,True,
250,seed250,False,100.52553121916098,max_epochs,5965.746165037155,135,260,seed250,False,True,False,False,False,False,
251,seed251,False,70.99012324752097,max_epochs,6017.292345285416,135,261,seed251,False,True,False,False,False,False,
253,seed253,False,100.4311203233966,max_epochs,5966.677065372467,135,262,seed253,False,True,False,False,False,False,
277,seed277,True,19.950086564399776,success,1143.7676224708557,136,263,seed277,True,True,True,False,False,True,
273,seed273,True,16.54709123154258,success,2318.328012943268,137,264,seed273,True,True,True,False,False,True,
256,seed256,False,110.76316976050768,max_epochs,6045.098070383072,137,265,seed256,False,True,False,False,False,False,
258,seed258,False,110.83755169748176,max_epochs,6161.411568641663,137,266,seed258,False,True,False,False,False,False,
267,seed267,True,14.907674568770974,success,4230.028361558914,138,267,seed267,True,True,True,False,False,True,
261,seed261,False,107.94290069514608,max_epochs,5989.480683326721,138,268,seed261,False,True,False,False,False,False,
284,seed284,True,14.145199475539298,success,1080.3983585834503,139,269,seed284,True,True,True,False,False,True,
263,seed263,False,110.7965985726615,max_epochs,6107.364997625351,139,270,seed263,False,True,False,False,False,False,
281,seed281,True,14.773729987217106,success,2177.8132104873657,140,271,seed281,True,True,False,False,False,False,
280,seed280,True,19.20710965603277,success,2268.784242153168,141,272,seed280,True,True,False,False,False,False,
276,seed276,True,14.80087615706,success,3953.0301861763,142,273,seed276,True,True,True,False,False,True,
