metricName,metricValue,timestamp,step,epoch,runContext,offset
Timing: Step,0.02141857147216797,1784110639522,,,,-630044829744253449
Timing: Step,0.0269315242767334,1784110639737,,,,-6846486064959941081
Timing: Step,0.03210711479187012,1784110639958,,,,-6273024885713819486
Timing: Step,0.0340425968170166,1784110640175,,,,-659767783010246327
Timing: Step,0.03814840316772461,1784110640394,,,,-5938294007523093516
Timing: Step,0.04520153999328613,1784110640614,,,,-1788398391092669386
Timing: Step,0.04935908317565918,1784110640837,,,,-6392386486451592472
Timing: Step,0.05499672889709473,1784110641057,,,,-1818278578806721839
Timing: Step,0.06012749671936035,1784110641242,,,,-6123428333471684862
Timing: Step,0.06581425666809082,1784110641404,,,,-4483668815388369153
Timing: Step,0.020662546157836914,1784110757345,0.0,,,-5439893619831278215
Timing: Step,0.024327754974365234,1784110757462,0.0,,,-5645932734180308679
Timing: Step,0.02930760383605957,1784110757583,0.0,,,-7306851609295041640
Timing: Step,0.03438973426818848,1784110757709,0.0,,,-4158564895207844733
Timing: Step,0.03975343704223633,1784110757843,0.0,,,-3455299916990465491
Timing: Step,0.04555916786193848,1784110757982,0.0,,,-452498725904482419
Timing: Step,0.05149698257446289,1784110758128,0.0,,,-9059711163179605265
Timing: Step,0.057807207107543945,1784110758281,0.0,,,-5766296238880809918
Timing: Step,0.0646510124206543,1784110758441,0.0,,,-8170034307385451372
Timing: Step,0.06866979598999023,1784110758606,0.0,,,-8324945292493655978
Timing: Step,0.020975589752197266,1784110863094,1.0,,,-204088222647307096
Timing: Step,0.02489924430847168,1784110863216,1.0,,,-2191063523439609810
Timing: Step,0.029761075973510742,1784110863339,1.0,,,-2406181846781709133
Timing: Step,0.035707712173461914,1784110863470,1.0,,,-2646876432407649469
Timing: Step,0.041233062744140625,1784110863607,1.0,,,-1667390997129076262
Timing: Step,1.5176308155059814,1784110865221,1.0,,,-9190051515953078272
Timing: Step,0.05806875228881836,1784110865385,1.0,,,-3324210542445445961
Timing: Step,0.059476613998413086,1784110865546,1.0,,,-5985058875776230795
Timing: Step,0.06491851806640625,1784110865710,1.0,,,-6972497144545010776
Timing: Step,0.0714714527130127,1784110865882,1.0,,,-5885815253767045161
Timing: Step,0.021783828735351562,1784110956613,2.0,,,-7467256945809402752
Timing: Step,0.025900840759277344,1784110956733,2.0,,,-6327631709836342433
Timing: Step,0.0310366153717041,1784110956857,2.0,,,-213077827811059567
Timing: Step,1.643540620803833,1784110958595,2.0,,,-205568460259232415
Timing: Step,0.04785013198852539,1784110958746,2.0,,,-84927013319283739
Timing: Step,0.049285173416137695,1784110958895,2.0,,,-149033286378712251
Timing: Step,0.05509233474731445,1784110959049,2.0,,,-534440050838988438
