method,run_id,seed,epoch,candidate_evaluations,batch_size,n_cpus,epoch_best_loss,epoch_median_loss,saved_best_loss,success,stop_reason,elapsed_seconds
rl4crn_rne_oscillator_trace_8rxn_stop_risksched085to09_lr1e4_entropy005_s4_c1_rnetol_d256_depth3_p20,seed358,358,1,100,100,16,124.86325583214078,131.16023482028268,124.86325583214078,False,max_epochs,7.3579089641571045
rl4crn_rne_oscillator_trace_8rxn_stop_risksched085to09_lr1e4_entropy005_s4_c1_rnetol_d256_depth3_p20,seed358,358,2,200,100,16,123.9573207058961,130.24561076909504,123.9573207058961,False,max_epochs,11.420136213302612
rl4crn_rne_oscillator_trace_8rxn_stop_risksched085to09_lr1e4_entropy005_s4_c1_rnetol_d256_depth3_p20,seed358,358,3,300,100,16,123.3317464846715,130.5848531066251,123.3317464846715,False,max_epochs,16.592581272125244
rl4crn_rne_oscillator_trace_8rxn_stop_risksched085to09_lr1e4_entropy005_s4_c1_rnetol_d256_depth3_p20,seed358,358,4,400,100,16,123.32369245974466,131.94367990113616,123.32369245974466,False,max_epochs,22.095569133758545
rl4crn_rne_oscillator_trace_8rxn_stop_risksched085to09_lr1e4_entropy005_s4_c1_rnetol_d256_depth3_p20,seed358,358,5,500,100,16,123.68499548790801,130.30859970790306,123.32369245974466,False,max_epochs,27.513220071792603
rl4crn_rne_oscillator_trace_8rxn_stop_risksched085to09_lr1e4_entropy005_s4_c1_rnetol_d256_depth3_p20,seed358,358,6,600,100,16,124.1088041201367,130.45867269013996,123.32369245974466,False,max_epochs,32.64129400253296
rl4crn_rne_oscillator_trace_8rxn_stop_risksched085to09_lr1e4_entropy005_s4_c1_rnetol_d256_depth3_p20,seed358,358,7,700,100,16,124.5505604545541,131.21244854079666,123.32369245974466,False,max_epochs,37.65105104446411
rl4crn_rne_oscillator_trace_8rxn_stop_risksched085to09_lr1e4_entropy005_s4_c1_rnetol_d256_depth3_p20,seed358,358,8,800,100,16,124.95178763207272,131.71339762222817,123.32369245974466,False,max_epochs,42.8374125957489
rl4crn_rne_oscillator_trace_8rxn_stop_risksched085to09_lr1e4_entropy005_s4_c1_rnetol_d256_depth3_p20,seed358,358,9,900,100,16,123.73940380358546,130.55621279805752,123.32369245974466,False,max_epochs,45.22017788887024
rl4crn_rne_oscillator_trace_8rxn_stop_risksched085to09_lr1e4_entropy005_s4_c1_rnetol_d256_depth3_p20,seed358,358,10,1000,100,16,122.44361332525276,129.48103771566107,122.44361332525276,False,max_epochs,50.25116181373596
rl4crn_rne_oscillator_trace_8rxn_stop_risksched085to09_lr1e4_entropy005_s4_c1_rnetol_d256_depth3_p20,seed358,358,11,1100,100,16,123.80505239366676,130.2536011176672,122.44361332525276,False,max_epochs,55.5362184047699
rl4crn_rne_oscillator_trace_8rxn_stop_risksched085to09_lr1e4_entropy005_s4_c1_rnetol_d256_depth3_p20,seed358,358,12,1200,100,16,124.12466442956205,130.33532851371655,122.44361332525276,False,max_epochs,60.50589680671692
rl4crn_rne_oscillator_trace_8rxn_stop_risksched085to09_lr1e4_entropy005_s4_c1_rnetol_d256_depth3_p20,seed358,358,13,1300,100,16,124.46908186550536,128.82972602490202,122.44361332525276,False,max_epochs,63.43180298805237
rl4crn_rne_oscillator_trace_8rxn_stop_risksched085to09_lr1e4_entropy005_s4_c1_rnetol_d256_depth3_p20,seed358,358,14,1400,100,16,123.4749401779469,129.7471877917758,122.44361332525276,False,max_epochs,67.34545469284058
rl4crn_rne_oscillator_trace_8rxn_stop_risksched085to09_lr1e4_entropy005_s4_c1_rnetol_d256_depth3_p20,seed358,358,15,1500,100,16,124.33944111939954,129.73118281661874,122.44361332525276,False,max_epochs,73.19691205024719
rl4crn_rne_oscillator_trace_8rxn_stop_risksched085to09_lr1e4_entropy005_s4_c1_rnetol_d256_depth3_p20,seed358,358,16,1600,100,16,123.32400798503939,128.96878599031632,122.44361332525276,False,max_epochs,78.52109336853027
rl4crn_rne_oscillator_trace_8rxn_stop_risksched085to09_lr1e4_entropy005_s4_c1_rnetol_d256_depth3_p20,seed358,358,17,1700,100,16,123.87706745059613,129.70548514936564,122.44361332525276,False,max_epochs,84.20305800437927
rl4crn_rne_oscillator_trace_8rxn_stop_risksched085to09_lr1e4_entropy005_s4_c1_rnetol_d256_depth3_p20,seed358,358,18,1800,100,16,122.6201306780791,129.45863951457304,122.44361332525276,False,max_epochs,89.46820640563965
rl4crn_rne_oscillator_trace_8rxn_stop_risksched085to09_lr1e4_entropy005_s4_c1_rnetol_d256_depth3_p20,seed358,358,19,1900,100,16,123.89847066846725,129.84959999279067,122.44361332525276,False,max_epochs,94.8160650730133
rl4crn_rne_oscillator_trace_8rxn_stop_risksched085to09_lr1e4_entropy005_s4_c1_rnetol_d256_depth3_p20,seed358,358,20,2000,100,16,123.03153475850587,128.63556180772753,122.44361332525276,False,max_epochs,99.3476710319519
rl4crn_rne_oscillator_trace_8rxn_stop_risksched085to09_lr1e4_entropy005_s4_c1_rnetol_d256_depth3_p20,seed358,358,21,2100,100,16,123.78562925471746,128.6154697824632,122.44361332525276,False,max_epochs,102.48425769805908
rl4crn_rne_oscillator_trace_8rxn_stop_risksched085to09_lr1e4_entropy005_s4_c1_rnetol_d256_depth3_p20,seed358,358,22,2200,100,16,123.38126436807086,128.6811018374636,122.44361332525276,False,max_epochs,107.1496753692627
rl4crn_rne_oscillator_trace_8rxn_stop_risksched085to09_lr1e4_entropy005_s4_c1_rnetol_d256_depth3_p20,seed358,358,23,2300,100,16,122.42919527426848,128.47150158113763,122.42919527426848,False,max_epochs,112.9373869895935
rl4crn_rne_oscillator_trace_8rxn_stop_risksched085to09_lr1e4_entropy005_s4_c1_rnetol_d256_depth3_p20,seed358,358,24,2400,100,16,122.14765732272778,127.9447346676648,122.14765732272778,False,max_epochs,118.47298789024353
rl4crn_rne_oscillator_trace_8rxn_stop_risksched085to09_lr1e4_entropy005_s4_c1_rnetol_d256_depth3_p20,seed358,358,25,2500,100,16,123.04378239548868,127.60920467055355,122.14765732272778,False,max_epochs,124.44652056694031
rl4crn_rne_oscillator_trace_8rxn_stop_risksched085to09_lr1e4_entropy005_s4_c1_rnetol_d256_depth3_p20,seed358,358,26,2600,100,16,122.9786532988602,127.23028106618568,122.14765732272778,False,max_epochs,129.4689860343933
rl4crn_rne_oscillator_trace_8rxn_stop_risksched085to09_lr1e4_entropy005_s4_c1_rnetol_d256_depth3_p20,seed358,358,27,2700,100,16,122.9906830119476,126.9937516342849,122.14765732272778,False,max_epochs,135.1208827495575
rl4crn_rne_oscillator_trace_8rxn_stop_risksched085to09_lr1e4_entropy005_s4_c1_rnetol_d256_depth3_p20,seed358,358,28,2800,100,16,121.92313007596178,126.6003136445278,121.92313007596178,False,max_epochs,140.59430742263794
