metricName,metricValue,timestamp,step,epoch,runContext,offset
Entropy: Batch,130.41404724121094,1784185532729,0,,,-3957937031842850172
Entropy: Batch,130.68881225585938,1784185632115,1,,,-3055330512701508773
Entropy: Batch,130.59837341308594,1784185722562,2,,,-6464148704523203136
Entropy: Batch,130.5845489501953,1784185811849,3,,,-5289973437476986586
Entropy: Batch,130.63320922851562,1784185899754,4,,,-4336002737540183077
Entropy: Batch,130.7564239501953,1784185991120,5,,,-4333357227931598291
Entropy: Batch,130.84951782226562,1784186099894,6,,,-4159071267879007611
Entropy: Batch,130.98179626464844,1784186192965,7,,,-4323029377299943923
Entropy: Batch,131.04612731933594,1784186287396,8,,,-7993654169080377336
Entropy: Batch,131.0546417236328,1784186380875,9,,,-6692179917169033072
Entropy: Batch,131.00502014160156,1784186472448,10,,,-370522212832947678
Entropy: Batch,130.99183654785156,1784186583061,11,,,-4997012602643161511
Entropy: Batch,131.01148986816406,1784186680320,12,,,-5096329854201335580
Entropy: Batch,130.99803161621094,1784186775013,13,,,-4775995059265449383
Entropy: Batch,130.98892211914062,1784186872704,14,,,-313500590361793409
Entropy: Batch,130.96238708496094,1784186974800,15,,,-4809806981080209891
Entropy: Batch,130.92138671875,1784187088840,16,,,-8867682414608584210
Entropy: Batch,130.87278747558594,1784187191964,17,,,-8692561726779519747
Entropy: Batch,130.7972869873047,1784187281265,18,,,-2526413154813747058
Entropy: Batch,130.68402099609375,1784187386857,19,,,-8670573114279096236
Entropy: Batch,130.53257751464844,1784187486115,20,,,-4486127276105087379
Entropy: Batch,130.3458709716797,1784187607685,21,,,-3955699599614279219
Entropy: Batch,130.07810974121094,1784187708122,22,,,-2491861554426128996
Entropy: Batch,129.68911743164062,1784187806312,23,,,-2572662027719846471
Entropy: Batch,129.14366149902344,1784187917737,24,,,-5708821713592830881
Entropy: Batch,128.39390563964844,1784188031963,25,,,-1579561355327416904
Entropy: Batch,127.3380126953125,1784188165489,26,,,-4019181164981108747
Entropy: Batch,125.8655776977539,1784188290590,27,,,-8733808233892489965
Entropy: Batch,123.9174575805664,1784188420854,28,,,-8425860096761029474
Entropy: Batch,122.40923309326172,1784188557817,29,,,-856633830793808412
Entropy: Batch,121.2740249633789,1784188700806,30,,,-4724536499247074338
Entropy: Batch,119.9497299194336,1784188857685,31,,,-8672569229890925196
Entropy: Batch,118.67435455322266,1784189010279,32,,,-1517320181105368558
Entropy: Batch,117.08338928222656,1784189166587,33,,,-6212784906471508452
Entropy: Batch,115.14751434326172,1784189326019,34,,,-3321304024644760543
Entropy: Batch,112.8989028930664,1784189493751,35,,,-8133014936688995170
Entropy: Batch,110.2752456665039,1784189680639,36,,,-8069538303648034222
Entropy: Batch,107.46351623535156,1784189859786,37,,,-3356168700904261397
Entropy: Batch,104.95112609863281,1784190041688,38,,,-8745848663708468809
Entropy: Batch,102.9218978881836,1784190226230,39,,,-7838440272289508662
Entropy: Batch,101.06092834472656,1784190408363,40,,,-7148773500651466429
Entropy: Batch,98.55720520019531,1784190605550,41,,,-3554034464651981779
Entropy: Batch,96.21688842773438,1784190796309,42,,,-1033901038208529573
Entropy: Batch,94.01798248291016,1784190991929,43,,,-2192390169234302730
Entropy: Batch,91.75428009033203,1784191186308,44,,,-419781995124159345
Entropy: Batch,89.6429672241211,1784191392009,45,,,-2086189589296587993
Entropy: Batch,86.98937225341797,1784191605556,46,,,-3837730625894950416
Entropy: Batch,84.86517333984375,1784191803765,47,,,-2260799623729991531
