method,run_id,seed,epoch,candidate_evaluations,batch_size,n_cpus,epoch_best_loss,epoch_median_loss,saved_best_loss,success,stop_reason,elapsed_seconds
rl4crn_rne_oscillator_trace_8rxn_stop_risksched085to09_lr1e4_entropy005_s4_c1_rnetol_d256_p20,seed083,83,1,100,100,16,124.44571346416218,129.54523002236533,124.44571346416218,False,max_epochs,9.381583213806152
rl4crn_rne_oscillator_trace_8rxn_stop_risksched085to09_lr1e4_entropy005_s4_c1_rnetol_d256_p20,seed083,83,2,200,100,16,123.42423476089988,130.24762097274697,123.42423476089988,False,max_epochs,13.555070400238037
rl4crn_rne_oscillator_trace_8rxn_stop_risksched085to09_lr1e4_entropy005_s4_c1_rnetol_d256_p20,seed083,83,3,300,100,16,123.4920070016821,132.06240625706735,123.42423476089988,False,max_epochs,18.02519416809082
rl4crn_rne_oscillator_trace_8rxn_stop_risksched085to09_lr1e4_entropy005_s4_c1_rnetol_d256_p20,seed083,83,4,400,100,16,124.19521149159858,129.9724809633162,123.42423476089988,False,max_epochs,23.181811094284058
rl4crn_rne_oscillator_trace_8rxn_stop_risksched085to09_lr1e4_entropy005_s4_c1_rnetol_d256_p20,seed083,83,5,500,100,16,124.42860100557849,131.90277396323273,123.42423476089988,False,max_epochs,27.92039942741394
rl4crn_rne_oscillator_trace_8rxn_stop_risksched085to09_lr1e4_entropy005_s4_c1_rnetol_d256_p20,seed083,83,6,600,100,16,124.2787808512291,130.64891361659596,123.42423476089988,False,max_epochs,32.76379442214966
rl4crn_rne_oscillator_trace_8rxn_stop_risksched085to09_lr1e4_entropy005_s4_c1_rnetol_d256_p20,seed083,83,7,700,100,16,124.72960246286517,130.6069514045863,123.42423476089988,False,max_epochs,35.12248134613037
rl4crn_rne_oscillator_trace_8rxn_stop_risksched085to09_lr1e4_entropy005_s4_c1_rnetol_d256_p20,seed083,83,8,800,100,16,123.17751062183312,131.6063247164839,123.17751062183312,False,max_epochs,39.26009011268616
rl4crn_rne_oscillator_trace_8rxn_stop_risksched085to09_lr1e4_entropy005_s4_c1_rnetol_d256_p20,seed083,83,9,900,100,16,123.82542585690322,131.61735345396042,123.17751062183312,False,max_epochs,44.81922936439514
rl4crn_rne_oscillator_trace_8rxn_stop_risksched085to09_lr1e4_entropy005_s4_c1_rnetol_d256_p20,seed083,83,10,1000,100,16,123.21498180019448,131.77594596903157,123.17751062183312,False,max_epochs,49.831010818481445
rl4crn_rne_oscillator_trace_8rxn_stop_risksched085to09_lr1e4_entropy005_s4_c1_rnetol_d256_p20,seed083,83,11,1100,100,16,121.4521217712002,130.9156685018384,121.4521217712002,False,max_epochs,55.31300354003906
rl4crn_rne_oscillator_trace_8rxn_stop_risksched085to09_lr1e4_entropy005_s4_c1_rnetol_d256_p20,seed083,83,12,1200,100,16,124.1074567131506,130.67631652087738,121.4521217712002,False,max_epochs,60.27722454071045
rl4crn_rne_oscillator_trace_8rxn_stop_risksched085to09_lr1e4_entropy005_s4_c1_rnetol_d256_p20,seed083,83,13,1300,100,16,123.61885459597968,131.9502819792496,121.4521217712002,False,max_epochs,65.18659567832947
rl4crn_rne_oscillator_trace_8rxn_stop_risksched085to09_lr1e4_entropy005_s4_c1_rnetol_d256_p20,seed083,83,14,1400,100,16,123.58104593022352,130.43145354028587,121.4521217712002,False,max_epochs,70.06408762931824
rl4crn_rne_oscillator_trace_8rxn_stop_risksched085to09_lr1e4_entropy005_s4_c1_rnetol_d256_p20,seed083,83,15,1500,100,16,123.62611969707456,130.8350515487158,121.4521217712002,False,max_epochs,74.99291348457336
